"genes","symbol","v15.Counts","v32.Counts","relative_change_v15tov32","relative_change_v32tov15","absolute_change"
"ENSG00000266102","AP006219.1",0,0,NA,NA,0
"ENSG00000266104","MIR4326",3,3,NA,NA,0
"ENSG00000266105","AC009831.2",0,0,NA,NA,0
"ENSG00000266106","AC103809.1",0,0,NA,NA,0
"ENSG00000266107","MIR4525",0,0,NA,NA,0
"ENSG00000266109","MIR4440",6,7,NA,NA,1
"ENSG00000266110","MIR4423",0,0,NA,NA,0
"ENSG00000266111","AC068025.2",100,100,0,0,0
"ENSG00000266114","AC015908.4",0,0,NA,NA,0
"ENSG00000266117","FBXO36P1",2,2,NA,NA,0
"ENSG00000266120","AC104984.4",6,6,NA,NA,0
"ENSG00000266124","MIR5587",30,30,0,0,0
"ENSG00000266126","AC005730.3",224,219,0.0223214285714286,0.0228310502283105,5
"ENSG00000266127","ZNF415P1",269,266,0.0111524163568773,0.0112781954887218,3
"ENSG00000266128","RN7SL366P",0,0,NA,NA,0
"ENSG00000266129","SRP68P1",0,0,NA,NA,0
"ENSG00000266133","MIR4759",0,0,NA,NA,0
"ENSG00000266139","MIR4435-2",5,0,NA,NA,5
"ENSG00000266140","MIR4533",8,7,NA,NA,1
"ENSG00000266144","MIR4654",0,0,NA,NA,0
"ENSG00000266145","RHOT1P1",4,3,NA,NA,1
"ENSG00000266146","MIR5190",35,34,0.0285714285714286,0.0294117647058824,1
"ENSG00000266148","MIR5583-1",3,0,NA,NA,3
"ENSG00000266149","AP001094.3",5,5,NA,NA,0
"ENSG00000266150","MIR4711",1,1,NA,NA,0
"ENSG00000266151","MIR3646",0,0,NA,NA,0
"ENSG00000266153","AP005380.1",0,0,NA,NA,0
"ENSG00000266155","AC103810.4",1,1,NA,NA,0
"ENSG00000266158","RN7SL785P",1,0,NA,NA,1
"ENSG00000266160","RN7SL612P",1,1,NA,NA,0
"ENSG00000266162","YWHAEP2",0,0,NA,NA,0
"ENSG00000266166","RN7SL557P",0,0,NA,NA,0
"ENSG00000266168","MIR3147",0,0,NA,NA,0
"ENSG00000266171","AP001020.3",83,68,0.180722891566265,0.220588235294118,15
"ENSG00000266173","STRADA",1838,2260,0.229597388465724,0.186725663716814,422
"ENSG00000266174","MIR4666A",0,0,NA,NA,0
"ENSG00000266179","AC025627.3",3,2,NA,NA,1
"ENSG00000266180","MIR4282",11,11,0,0,0
"ENSG00000266181","EIF4A3P1",0,0,NA,NA,0
"ENSG00000266184","AC018371.2",9,9,NA,NA,0
"ENSG00000266185","RN7SL804P",1,1,NA,NA,0
"ENSG00000266187","RN7SL480P",3,2,NA,NA,1
"ENSG00000266188","AC099677.6",0,0,NA,NA,0
"ENSG00000266189","MIR3186",11,11,0,0,0
"ENSG00000266190","AC090287.2",4,4,NA,NA,0
"ENSG00000266192","MIR1260B",0,0,NA,NA,0
"ENSG00000266194","MIR4661",0,0,NA,NA,0
"ENSG00000266195","RN7SL163P",1,1,NA,NA,0
"ENSG00000266196","AC090506.1",0,0,NA,NA,0
"ENSG00000266200","PNLIPRP2",0,0,NA,NA,0
"ENSG00000266201","SS18L2P2",0,0,NA,NA,0
"ENSG00000266202","AC005697.1",0,0,NA,NA,0
"ENSG00000266203","MIR5585",6,6,NA,NA,0
"ENSG00000266204","MIR5589",0,0,NA,NA,0
"ENSG00000266206","MIR3926-1",0,0,NA,NA,0
"ENSG00000266208","AC080112.1",80,0,1,Inf,80
"ENSG00000266210","RN7SL371P",0,0,NA,NA,0
"ENSG00000266211","MIR3156-3",0,0,NA,NA,0
"ENSG00000266213","AC107892.1",0,0,NA,NA,0
"ENSG00000266215","MIR3167",0,0,NA,NA,0
"ENSG00000266217","CTSLP2",1,1,NA,NA,0
"ENSG00000266222","AC036222.2",3,3,NA,NA,0
"ENSG00000266226","MIR4323",3,3,NA,NA,0
"ENSG00000266227","NPM1P2",0,0,NA,NA,0
"ENSG00000266228","MIR3611",14,13,0.0714285714285714,0.0769230769230769,1
"ENSG00000266232","MIR3178",8,8,NA,NA,0
"ENSG00000266235","MIR3176",40,39,0.025,0.0256410256410256,1
"ENSG00000266236","NARF-IT1",103,101,0.0194174757281553,0.0198019801980198,2
"ENSG00000266237","AC121320.1",12,12,0,0,0
"ENSG00000266240","MIR5091",0,0,NA,NA,0
"ENSG00000266242","GRAMD4P7",0,0,NA,NA,0
"ENSG00000266243","MIR4279",0,0,NA,NA,0
"ENSG00000266245","MIR4644",6,6,NA,NA,0
"ENSG00000266248","AC011474.2",0,0,NA,NA,0
"ENSG00000266251","COX6CP3",0,0,NA,NA,0
"ENSG00000266255","MIR4475",0,0,NA,NA,0
"ENSG00000266256","LINC00683",8,20,1.5,0.6,12
"ENSG00000266258","LINC01909",9,5,NA,NA,4
"ENSG00000266261","AC005324.4",12,5,0.583333333333333,1.4,7
"ENSG00000266262","MIR4428",0,0,NA,NA,0
"ENSG00000266265","KLF14",3,3,NA,NA,0
"ENSG00000266268","AP005203.1",0,0,NA,NA,0
"ENSG00000266270","AC098818.3",5,5,NA,NA,0
"ENSG00000266273","AC044873.1",0,0,NA,NA,0
"ENSG00000266274","RN7SL138P",128,127,0.0078125,0.0078740157480315,1
"ENSG00000266276","MIR4743",0,0,NA,NA,0
"ENSG00000266278","LINC01910",0,0,NA,NA,0
"ENSG00000266279","AC135178.5",0,0,NA,NA,0
"ENSG00000266282","UBL5P2",10,9,0.1,0.111111111111111,1
"ENSG00000266283","AC091588.3",0,0,NA,NA,0
"ENSG00000266287","MIR3683",0,0,NA,NA,0
"ENSG00000266288","AP005671.1",0,0,NA,NA,0
"ENSG00000266289","AC012213.3",23,23,0,0,0
"ENSG00000266290","AC015813.3",3,3,NA,NA,0
"ENSG00000266291","MIR3180-3",0,0,NA,NA,0
"ENSG00000266296","ARIH2P1",2,2,NA,NA,0
"ENSG00000266297","MIR744",3,3,NA,NA,0
"ENSG00000266299","MIR3118-1",0,0,NA,NA,0
"ENSG00000266302","AC098850.3",43,43,0,0,0
"ENSG00000266304","LIVAR",1,1,NA,NA,0
"ENSG00000266305","MIR4518",23,22,0.0434782608695652,0.0454545454545455,1
"ENSG00000266306","AC061975.5",1,1,NA,NA,0
"ENSG00000266307","MIR5093",0,0,NA,NA,0
"ENSG00000266308","RN7SL510P",3,3,NA,NA,0
"ENSG00000266311","AC007952.8",0,0,NA,NA,0
"ENSG00000266312","LINC01927",0,0,NA,NA,0
"ENSG00000266313","AC026254.2",9,17,0.888888888888889,0.470588235294118,8
"ENSG00000266315","MIR4668",0,0,NA,NA,0
"ENSG00000266317","RN7SL703P",0,0,NA,NA,0
"ENSG00000266318","MIR5692A1",27,27,0,0,0
"ENSG00000266320","MIR3909",50,48,0.04,0.0416666666666667,2
"ENSG00000266321","MIR4293",0,0,NA,NA,0
"ENSG00000266324","MIR4663",0,0,NA,NA,0
"ENSG00000266325","MIR3665",0,0,NA,NA,0
"ENSG00000266327","MIR4503",0,0,NA,NA,0
"ENSG00000266328","MIR4536-2",0,0,NA,NA,0
"ENSG00000266329","MIR4281",0,0,NA,NA,0
"ENSG00000266335","AC016383.1",0,0,NA,NA,0
"ENSG00000266338","NBPF15",175,160,0.0857142857142857,0.09375,15
"ENSG00000266340","AC138207.7",42,42,0,0,0
"ENSG00000266341","AC004477.1",0,0,NA,NA,0
"ENSG00000266354","MIR4776-1",0,0,NA,NA,0
"ENSG00000266356","AC090615.1",0,0,NA,NA,0
"ENSG00000266357","LINC02074",1,1,NA,NA,0
"ENSG00000266364","AC087499.7",0,0,NA,NA,0
"ENSG00000266365","AC053481.3",2,2,NA,NA,0
"ENSG00000266368","AC005410.2",6,2,NA,NA,4
"ENSG00000266369","AC090774.2",0,0,NA,NA,0
"ENSG00000266370","MIR3657",17,17,0,0,0
"ENSG00000266371","AC079915.1",108,104,0.037037037037037,0.0384615384615385,4
"ENSG00000266373","AP002472.1",0,0,NA,NA,0
"ENSG00000266378","AC005224.2",316,304,0.0379746835443038,0.0394736842105263,12
"ENSG00000266379","AC090616.5",1,1,NA,NA,0
"ENSG00000266383","MIR5002",0,0,NA,NA,0
"ENSG00000266385","AC005899.5",39,39,0,0,0
"ENSG00000266389","AC002091.2",47,46,0.0212765957446809,0.0217391304347826,1
"ENSG00000266392","MIR4740",0,0,NA,NA,0
"ENSG00000266396","MIR4273",0,0,NA,NA,0
"ENSG00000266397","AP000919.2",30,30,0,0,0
"ENSG00000266401","AP002478.1",5,5,NA,NA,0
"ENSG00000266402","SNHG25",23,19,0.173913043478261,0.210526315789474,4
"ENSG00000266405","CBX3P2",24,24,0,0,0
"ENSG00000266407","MIR3157",6,6,NA,NA,0
"ENSG00000266412","NCOA4",31987,31478,0.015912714540282,0.0161700235084821,509
"ENSG00000266415","MIR4636",0,0,NA,NA,0
"ENSG00000266416","AC130289.2",0,0,NA,NA,0
"ENSG00000266417","MIR4424",0,0,NA,NA,0
"ENSG00000266420","RN7SL118P",53,50,0.0566037735849057,0.06,3
"ENSG00000266421","MIR4451",14,9,0.357142857142857,0.555555555555556,5
"ENSG00000266423","MIR3163",0,0,NA,NA,0
"ENSG00000266426","MIR4719",0,0,NA,NA,0
"ENSG00000266431","MIR5580",0,0,NA,NA,0
"ENSG00000266433","TBC1D3P5",0,1,NA,NA,1
"ENSG00000266436","MIR4264",0,0,NA,NA,0
"ENSG00000266437","MIR4746",0,0,NA,NA,0
"ENSG00000266439","RN7SL493P",1,1,NA,NA,0
"ENSG00000266441","AP005205.2",0,0,NA,NA,0
"ENSG00000266445","NARF-AS1",29,27,0.0689655172413793,0.0740740740740741,2
"ENSG00000266446","AL449423.1",3,3,NA,NA,0
"ENSG00000266448","AC007923.2",1,1,NA,NA,0
"ENSG00000266449","MIR3713",7,7,NA,NA,0
"ENSG00000266450","AC019183.1",0,0,NA,NA,0
"ENSG00000266454","MIR3179-3",0,0,NA,NA,0
"ENSG00000266456","AP001178.3",24,24,0,0,0
"ENSG00000266458","MIR4259",0,0,NA,NA,0
"ENSG00000266460","AC021506.1",0,0,NA,NA,0
"ENSG00000266461","MIR2392",0,0,NA,NA,0
"ENSG00000266463","MIR3196",0,0,NA,NA,0
"ENSG00000266466","AC233702.7",0,0,NA,NA,0
"ENSG00000266467","RN7SL220P",43,41,0.0465116279069767,0.0487804878048781,2
"ENSG00000266469","AC005288.1",556,6,0.989208633093525,91.6666666666667,550
"ENSG00000266470","AP001180.5",0,0,NA,NA,0
"ENSG00000266472","MRPS21",646,633,0.0201238390092879,0.0205371248025276,13
"ENSG00000266473","AC007448.4",6,3,NA,NA,3
"ENSG00000266477","RN7SL616P",1,1,NA,NA,0
"ENSG00000266478","MIR5197",0,0,NA,NA,0
"ENSG00000266479","AC105245.1",0,0,NA,NA,0
"ENSG00000266489","AC007922.3",0,0,NA,NA,0
"ENSG00000266490","AC127024.5",507,274,0.45956607495069,0.85036496350365,233
"ENSG00000266494","MIR4641",0,0,NA,NA,0
"ENSG00000266495","AC011731.1",7,5,NA,NA,2
"ENSG00000266497","RDM1P2",3,3,NA,NA,0
"ENSG00000266498","AC055811.3",19,19,0,0,0
"ENSG00000266501","ATG12P1",25,25,0,0,0
"ENSG00000266502","MIR5681A",0,0,NA,NA,0
"ENSG00000266503","RN7SL162P",0,0,NA,NA,0
"ENSG00000266504","RDM1P1",0,0,NA,NA,0
"ENSG00000266505","AL354674.1",0,0,NA,NA,0
"ENSG00000266507","MIR4479",0,0,NA,NA,0
"ENSG00000266508","MIR3201",0,0,NA,NA,0
"ENSG00000266509","MIR3934",0,0,NA,NA,0
"ENSG00000266513","AP002478.2",0,0,NA,NA,0
"ENSG00000266514","MIR3689F",0,0,NA,NA,0
"ENSG00000266515","MIR4452",0,0,NA,NA,0
"ENSG00000266517","MIR4715",0,0,NA,NA,0
"ENSG00000266518","MIR4268",0,0,NA,NA,0
"ENSG00000266520","RAC1P1",0,0,NA,NA,0
"ENSG00000266521","AC021549.1",0,0,NA,NA,0
"ENSG00000266522","AP005242.2",0,0,NA,NA,0
"ENSG00000266524","GDF10",0,0,NA,NA,0
"ENSG00000266525","MIR4650-1",9,9,NA,NA,0
"ENSG00000266527","AC005697.2",2,2,NA,NA,0
"ENSG00000266529","MTCYBP13",3,3,NA,NA,0
"ENSG00000266530","MIR4318",0,0,NA,NA,0
"ENSG00000266531","MIR4706",14,15,0.0714285714285714,0.0666666666666667,1
"ENSG00000266533","MIR3619",9,9,NA,NA,0
"ENSG00000266535","AC008133.1",0,0,NA,NA,0
"ENSG00000266537","SPDYE22P",29,30,0.0344827586206897,0.0333333333333333,1
"ENSG00000266538","AC005838.2",86,86,0,0,0
"ENSG00000266541","AP001381.1",51,51,0,0,0
"ENSG00000266545","MIR5701-1",0,0,NA,NA,0
"ENSG00000266549","ATP6V1E1P2",1,1,NA,NA,0
"ENSG00000266553","RN7SL356P",0,0,NA,NA,0
"ENSG00000266554","LINC01443",0,0,NA,NA,0
"ENSG00000266555","MIR3145",0,0,NA,NA,0
"ENSG00000266559","MIR4530",15,15,0,0,0
"ENSG00000266560","MAGEA10-MAGEA5",0,0,NA,NA,0
"ENSG00000266561","AC011195.1",0,0,NA,NA,0
"ENSG00000266563","EIF1P5",11,10,0.0909090909090909,0.1,1
"ENSG00000266564","MIR4418",0,0,NA,NA,0
"ENSG00000266569","RN7SL377P",0,0,NA,NA,0
"ENSG00000266570","MIR5579",0,0,NA,NA,0
"ENSG00000266573","AC018697.1",0,0,NA,NA,0
"ENSG00000266575","BOLA2P1",0,0,NA,NA,0
"ENSG00000266578","AP001025.1",1,1,NA,NA,0
"ENSG00000266579","FO680682.1",9,9,NA,NA,0
"ENSG00000266580","MIR4254",0,0,NA,NA,0
"ENSG00000266581","MIR3166",0,0,NA,NA,0
"ENSG00000266582","MIR4527",0,0,NA,NA,0
"ENSG00000266583","MIR4478",0,0,NA,NA,0
"ENSG00000266586","AC091027.2",0,0,NA,NA,0
"ENSG00000266588","AC006441.4",0,0,NA,NA,0
"ENSG00000266589","MIR4512",8,8,NA,NA,0
"ENSG00000266593","MIR4713",0,0,NA,NA,0
"ENSG00000266594","MIR4766",11,11,0,0,0
"ENSG00000266598","AC037487.2",143,140,0.020979020979021,0.0214285714285714,3
"ENSG00000266599","AC079336.4",8,8,NA,NA,0
"ENSG00000266601","AC018521.6",21,21,0,0,0
"ENSG00000266602","AP005262.1",1,2,NA,NA,1
"ENSG00000266604","LINC01887",8,8,NA,NA,0
"ENSG00000266605","LONRF2P1",0,0,NA,NA,0
"ENSG00000266610","RN7SL176P",0,0,NA,NA,0
"ENSG00000266611","MIR4703",0,0,NA,NA,0
"ENSG00000266613","COP1P1",1,1,NA,NA,0
"ENSG00000266614","AC103808.5",0,0,NA,NA,0
"ENSG00000266617","MIR3692",1,1,NA,NA,0
"ENSG00000266618","MIR4742",13,13,0,0,0
"ENSG00000266619","MIR4642",4,2,NA,NA,2
"ENSG00000266627","RN7SL202P",0,0,NA,NA,0
"ENSG00000266634","MIR3972",0,0,NA,NA,0
"ENSG00000266640","MIR4754",0,0,NA,NA,0
"ENSG00000266642","AC024267.6",1,0,NA,NA,1
"ENSG00000266643","MIR3677",5,5,NA,NA,0
"ENSG00000266644","AC103810.5",9,9,NA,NA,0
"ENSG00000266645","MIR4299",0,0,NA,NA,0
"ENSG00000266647","AC053481.4",0,0,NA,NA,0
"ENSG00000266648","SETP3",7,5,NA,NA,2
"ENSG00000266649","MIR3126",0,0,NA,NA,0
"ENSG00000266651","AC093484.4",50,49,0.02,0.0204081632653061,1
"ENSG00000266654","AC129510.2",7,7,NA,NA,0
"ENSG00000266655","MIR3908",0,0,NA,NA,0
"ENSG00000266663","MIR3169",0,0,NA,NA,0
"ENSG00000266664","AC007952.9",7,7,NA,NA,0
"ENSG00000266665","MIR4739",0,0,NA,NA,0
"ENSG00000266666","MIR4325",0,0,NA,NA,0
"ENSG00000266667","AC005703.3",2,2,NA,NA,0
"ENSG00000266668","MIR5692C2",16,16,0,0,0
"ENSG00000266673","AC233702.8",0,0,NA,NA,0
"ENSG00000266676","MIR4297",0,0,NA,NA,0
"ENSG00000266677","AC087164.1",11,11,0,0,0
"ENSG00000266680","AL135905.1",9,7,NA,NA,2
"ENSG00000266690","MIR4274",0,0,NA,NA,0
"ENSG00000266691","AC138761.2",0,0,NA,NA,0
"ENSG00000266692","AP001065.2",2,0,NA,NA,2
"ENSG00000266693","OR4K8P",0,0,NA,NA,0
"ENSG00000266696","AC044840.1",48,47,0.0208333333333333,0.0212765957446809,1
"ENSG00000266698","MIR3945",1,0,NA,NA,1
"ENSG00000266703","MIR4490",0,0,NA,NA,0
"ENSG00000266704","MIR4498",0,0,NA,NA,0
"ENSG00000266705","MIR4437",0,0,NA,NA,0
"ENSG00000266707","PSMD7P1",1,0,NA,NA,1
"ENSG00000266708","AP001793.1",29,23,0.206896551724138,0.260869565217391,6
"ENSG00000266709","AC005224.3",288,287,0.00347222222222222,0.00348432055749129,1
"ENSG00000266710","RN7SL48P",10,10,0,0,0
"ENSG00000266711","AC021534.1",0,0,NA,NA,0
"ENSG00000266712","MIR3149",5,5,NA,NA,0
"ENSG00000266714","MYO15B",12114,11846,0.0221231632821529,0.0226236704372784,268
"ENSG00000266717","AC134407.1",223,219,0.0179372197309417,0.0182648401826484,4
"ENSG00000266718","AC079336.5",26,35,0.346153846153846,0.257142857142857,9
"ENSG00000266719","MIR4676",10,10,0,0,0
"ENSG00000266720","RN7SL14P",2,2,NA,NA,0
"ENSG00000266721","MIR5695",17,14,0.176470588235294,0.214285714285714,3
"ENSG00000266728","AC015688.4",2,0,NA,NA,2
"ENSG00000266729","DSG1-AS1",0,0,NA,NA,0
"ENSG00000266733","TBC1D29P",51,89,0.745098039215686,0.426966292134831,38
"ENSG00000266736","GTF2IP6",0,0,NA,NA,0
"ENSG00000266738","MIR4757",0,0,NA,NA,0
"ENSG00000266740","MIR4708",0,0,NA,NA,0
"ENSG00000266743","AC103808.6",0,0,NA,NA,0
"ENSG00000266744","AC005304.3",6,6,NA,NA,0
"ENSG00000266745","MIR3135A",0,0,NA,NA,0
"ENSG00000266750","MIR4645",0,0,NA,NA,0
"ENSG00000266751","MIR3661",0,0,NA,NA,0
"ENSG00000266754","RN7SL524P",1,1,NA,NA,0
"ENSG00000266756","MIR5680",0,0,NA,NA,0
"ENSG00000266758","MIR3680-2",20,20,0,0,0
"ENSG00000266760","MIR4464",0,0,NA,NA,0
"ENSG00000266761","MIR3194",0,0,NA,NA,0
"ENSG00000266765","AC137735.1",0,0,NA,NA,0
"ENSG00000266767","AP000897.2",3,2,NA,NA,1
"ENSG00000266770","RN7SL619P",0,0,NA,NA,0
"ENSG00000266771","AC015688.5",0,0,NA,NA,0
"ENSG00000266774","AC116003.2",0,0,NA,NA,0
"ENSG00000266775","AC011840.4",0,0,NA,NA,0
"ENSG00000266776","MIR4646",1,1,NA,NA,0
"ENSG00000266777","SH3GL1P1",271,269,0.00738007380073801,0.00743494423791822,2
"ENSG00000266780","MIR4444-2",0,0,NA,NA,0
"ENSG00000266782","MIR3663",0,0,NA,NA,0
"ENSG00000266783","AP005136.3",25,25,0,0,0
"ENSG00000266786","LGALS9DP",11,11,0,0,0
"ENSG00000266794","RN7SL7P",3,3,NA,NA,0
"ENSG00000266801","AC009137.2",60,59,0.0166666666666667,0.0169491525423729,1
"ENSG00000266802","AL031428.2",3,3,NA,NA,0
"ENSG00000266803","AC127540.1",0,0,NA,NA,0
"ENSG00000266805","AP005432.1",75,75,0,0,0
"ENSG00000266806","AC087575.1",0,0,NA,NA,0
"ENSG00000266807","MIR548H5",0,0,NA,NA,0
"ENSG00000266808","MIR548AE1",0,0,NA,NA,0
"ENSG00000266809","PPIAP57",0,0,NA,NA,0
"ENSG00000266818","AP005901.4",0,0,NA,NA,0
"ENSG00000266820","KPNA2P3",0,0,NA,NA,0
"ENSG00000266821","AC018521.7",13,13,0,0,0
"ENSG00000266824","AC129492.4",0,0,NA,NA,0
"ENSG00000266826","IGBP1P2",9,6,NA,NA,3
"ENSG00000266827","MIR3689E",0,0,NA,NA,0
"ENSG00000266828","RN7SL712P",1,1,NA,NA,0
"ENSG00000266830","AC061975.6",1,1,NA,NA,0
"ENSG00000266835","GAPLINC",1,1,NA,NA,0
"ENSG00000266839","AC008088.1",0,0,NA,NA,0
"ENSG00000266840","AC068254.1",0,0,NA,NA,0
"ENSG00000266844","AC093330.1",33,30,0.0909090909090909,0.1,3
"ENSG00000266846","AP001021.3",11,19,0.727272727272727,0.421052631578947,8
"ENSG00000266850","AC090912.2",7,7,NA,NA,0
"ENSG00000266852","MIR4482",3,3,NA,NA,0
"ENSG00000266853","ITM2BP1",20,20,0,0,0
"ENSG00000266855","MIR3910-1",0,0,NA,NA,0
"ENSG00000266858","RPSAP67",1,1,NA,NA,0
"ENSG00000266863","RN7SL123P",1,1,NA,NA,0
"ENSG00000266865","AC138207.8",175,174,0.00571428571428571,0.00574712643678161,1
"ENSG00000266869","AC005993.1",0,0,NA,NA,0
"ENSG00000266872","AC015688.6",0,0,NA,NA,0
"ENSG00000266875","RN7SL408P",5,2,NA,NA,3
"ENSG00000266876","AC104996.2",14,14,0,0,0
"ENSG00000266877","AC007923.3",2,2,NA,NA,0
"ENSG00000266885","AC132825.4",0,0,NA,NA,0
"ENSG00000266887","MIR4535",0,0,NA,NA,0
"ENSG00000266890","MIR4634",1,0,NA,NA,1
"ENSG00000266891","AP000902.1",87,82,0.0574712643678161,0.0609756097560976,5
"ENSG00000266893","AC005394.1",0,0,NA,NA,0
"ENSG00000266896","AL354892.3",121,120,0.00826446280991736,0.00833333333333333,1
"ENSG00000266897","AC005546.1",32,32,0,0,0
"ENSG00000266899","AKR1B1P7",4,4,NA,NA,0
"ENSG00000266900","AC027514.1",22,19,0.136363636363636,0.157894736842105,3
"ENSG00000266901","AC068473.2",15,15,0,0,0
"ENSG00000266903","AC243964.3",1,1,NA,NA,0
"ENSG00000266904","LINC00663",45,28,0.377777777777778,0.607142857142857,17
"ENSG00000266905","AC114684.1",0,0,NA,NA,0
"ENSG00000266906","AC005357.1",0,0,NA,NA,0
"ENSG00000266907","AC006116.1",101,98,0.0297029702970297,0.0306122448979592,3
"ENSG00000266908","AL121757.2",1,2,NA,NA,1
"ENSG00000266909","SLC25A6P4",0,0,NA,NA,0
"ENSG00000266910","AC008507.1",48,47,0.0208333333333333,0.0212765957446809,1
"ENSG00000266913","LINC01841",38,38,0,0,0
"ENSG00000266915","MRPS5P4",0,0,NA,NA,0
"ENSG00000266916","ZNF793-AS1",2,2,NA,NA,0
"ENSG00000266918","AC091132.3",80,78,0.025,0.0256410256410256,2
"ENSG00000266919","hsa-mir-423",0,0,NA,NA,0
"ENSG00000266920","ACTBP9",46,36,0.217391304347826,0.277777777777778,10
"ENSG00000266921","AC006213.1",5,5,NA,NA,0
"ENSG00000266922","AC008543.3",26,26,0,0,0
"ENSG00000266923","AC063949.2",0,0,NA,NA,0
"ENSG00000266924","AC021594.1",0,0,NA,NA,0
"ENSG00000266925","AC015818.7",0,0,NA,NA,0
"ENSG00000266928","AC020905.1",0,0,NA,NA,0
"ENSG00000266929","AC067852.1",0,0,NA,NA,0
"ENSG00000266931","AC092651.1",15,0,1,Inf,15
"ENSG00000266932","AC006116.2",31,31,0,0,0
"ENSG00000266933","AC005775.1",4,4,NA,NA,0
"ENSG00000266934","AC005746.1",42,42,0,0,0
"ENSG00000266936","AC011442.1",61,58,0.0491803278688525,0.0517241379310345,3
"ENSG00000266938","AC119403.2",0,0,NA,NA,0
"ENSG00000266941","AC024592.1",5,1,NA,NA,4
"ENSG00000266943","RPSAP66",1,1,NA,NA,0
"ENSG00000266944","AC005262.1",5,5,NA,NA,0
"ENSG00000266946","MRPL37P1",53,52,0.0188679245283019,0.0192307692307692,1
"ENSG00000266947","AC022916.1",16,15,0.0625,0.0666666666666667,1
"ENSG00000266950","AC008752.1",3,3,NA,NA,0
"ENSG00000266951","AC093072.1",0,0,NA,NA,0
"ENSG00000266952","LINC01538",0,0,NA,NA,0
"ENSG00000266953","AC092073.1",2,0,NA,NA,2
"ENSG00000266954","AP001010.1",15,4,0.733333333333333,2.75,11
"ENSG00000266955","AP001269.1",24,24,0,0,0
"ENSG00000266957","AC012254.1",1,1,NA,NA,0
"ENSG00000266959","AC005786.1",1,0,NA,NA,1
"ENSG00000266961","AP005482.1",1,1,NA,NA,0
"ENSG00000266962","AC067852.2",100,39,0.61,1.56410256410256,61
"ENSG00000266963","AC005625.1",0,0,NA,NA,0
"ENSG00000266964","FXYD1",18,4,0.777777777777778,3.5,14
"ENSG00000266965","AC090220.1",57,55,0.0350877192982456,0.0363636363636364,2
"ENSG00000266967","AARSD1",253,105,0.58498023715415,1.40952380952381,148
"ENSG00000266968","AC023421.1",1,1,NA,NA,0
"ENSG00000266969","AP002449.1",43,42,0.0232558139534884,0.0238095238095238,1
"ENSG00000266970","AC061992.2",2,2,NA,NA,0
"ENSG00000266971","OR4F8P",0,0,NA,NA,0
"ENSG00000266973","AC092296.1",0,0,NA,NA,0
"ENSG00000266975","FARSA-AS1",2,2,NA,NA,0
"ENSG00000266976","AC079466.1",0,0,NA,NA,0
"ENSG00000266977","AC006504.2",2,7,NA,NA,5
"ENSG00000266978","AC011511.2",1,1,NA,NA,0
"ENSG00000266979","LINC01180",0,0,NA,NA,0
"ENSG00000266980","AC087289.1",42,30,0.285714285714286,0.4,12
"ENSG00000266981","AC022916.2",0,0,NA,NA,0
"ENSG00000266983","AC011444.1",30,28,0.0666666666666667,0.0714285714285714,2
"ENSG00000266984","POLR3GP2",0,0,NA,NA,0
"ENSG00000266985","AC010485.1",0,0,NA,NA,0
"ENSG00000266987","AC104984.5",110,108,0.0181818181818182,0.0185185185185185,2
"ENSG00000266988","AC021517.1",0,0,NA,NA,0
"ENSG00000266989","FTLP5",8,7,NA,NA,1
"ENSG00000266990","AC004528.1",9,9,NA,NA,0
"ENSG00000266992","DHX40P1",6,2,NA,NA,4
"ENSG00000266993","AL050343.2",284,229,0.193661971830986,0.240174672489083,55
"ENSG00000266994","AC020663.1",2,2,NA,NA,0
"ENSG00000266995","AP001542.1",0,0,NA,NA,0
"ENSG00000266997","AC090227.2",0,0,NA,NA,0
"ENSG00000266998","AC111182.1",80,56,0.3,0.428571428571429,24
"ENSG00000267000","AC016229.1",0,0,NA,NA,0
"ENSG00000267001","AC006538.2",0,0,NA,NA,0
"ENSG00000267002","AC060780.1",140,768,4.48571428571429,0.817708333333333,628
"ENSG00000267004","AC018761.1",2,2,NA,NA,0
"ENSG00000267005","AC002984.1",8,8,NA,NA,0
"ENSG00000267006","AC008507.2",13,13,0,0,0
"ENSG00000267007","AC012615.2",0,0,NA,NA,0
"ENSG00000267009","AC007780.1",35,33,0.0571428571428571,0.0606060606060606,2
"ENSG00000267011","AC011498.1",9,9,NA,NA,0
"ENSG00000267013","LINC01929",0,1,NA,NA,1
"ENSG00000267014","LINC01532",0,0,NA,NA,0
"ENSG00000267015","AC023090.1",29,28,0.0344827586206897,0.0357142857142857,1
"ENSG00000267016","AC111170.1",154,116,0.246753246753247,0.327586206896552,38
"ENSG00000267019","NTF6A",0,0,NA,NA,0
"ENSG00000267022","AC067968.1",0,0,NA,NA,0
"ENSG00000267023","LRRC37A16P",511,384,0.24853228962818,0.330729166666667,127
"ENSG00000267024","AC008747.1",11,11,0,0,0
"ENSG00000267026","AL136084.1",0,0,NA,NA,0
"ENSG00000267027","AC011524.1",0,0,NA,NA,0
"ENSG00000267028","TCF4-AS1",10,10,0,0,0
"ENSG00000267030","AC011498.2",0,0,NA,NA,0
"ENSG00000267032","AP001357.1",1,1,NA,NA,0
"ENSG00000267033","AC020911.1",25,10,0.6,1.5,15
"ENSG00000267035","AC015911.2",0,0,NA,NA,0
