"rank_change","symbol","rank","padj","gene"
1898,"TTC16",1490,1.67148849687401e-05,"ENSG00000167094"
1594,"AC015883.1",1491,1.67148849687401e-05,"ENSG00000279281"
568,"PLIN4",1492,1.68903167534494e-05,"ENSG00000167676"
180,"SSBP3-AS1",1493,1.69569363920392e-05,"ENSG00000198711"
817,"STK10",1494,1.7038404146778e-05,"ENSG00000072786"
1117,"ANO7",1495,1.70663325038734e-05,"ENSG00000146205"
1530,"TAZ",1496,1.70958382861066e-05,"ENSG00000102125"
1541,"MYCBP2",1497,1.72108046518976e-05,"ENSG00000005810"
3474,"RPL13P12",1498,1.72167489098579e-05,"ENSG00000215030"
593,"CCL5",1499,1.72705060700612e-05,"ENSG00000271503"
152,"AC015909.5",1500,1.73160393517559e-05,"ENSG00000279792"
1183,"XAB2",1501,1.73545184214956e-05,"ENSG00000076924"
1108,"SLC25A36",1502,1.73624476739677e-05,"ENSG00000114120"
1796,"PYGM",1503,1.73775175372125e-05,"ENSG00000068976"
1979,"PPDPFL",1504,1.7479180799649e-05,"ENSG00000168333"
9376,"FTH1P5",1505,1.75355691081684e-05,"ENSG00000230204"
270,"FAM186B",1506,1.75512280910875e-05,"ENSG00000135436"
658,"PPM1M",1507,1.75589473006569e-05,"ENSG00000164088"
-548,"HMGB1P14",1508,1.7561855768174e-05,"ENSG00000180189"
651,"CLDN5",1509,1.7561855768174e-05,"ENSG00000184113"
884,"CIRBP",1510,1.77049465440244e-05,"ENSG00000099622"
1414,"RBCK1",1511,1.77049465440244e-05,"ENSG00000125826"
900,"DENND4A",1512,1.78431696246379e-05,"ENSG00000174485"
1668,"SPATA20P1",1513,1.79147646243112e-05,"ENSG00000231123"
NA,"MOBP",1514,1.79403828534198e-05,"ENSG00000168314"
1592,"HPCAL4",1515,1.79926121941642e-05,"ENSG00000116983"
1910,"KCNJ13",1516,1.80332600476603e-05,"ENSG00000115474"
-79,"TRAV12-2",1517,1.80335710637122e-05,"ENSG00000211789"
NA,"AC025442.2",1518,1.80447017174271e-05,"ENSG00000285999"
2478,"BMERB1",1519,1.80951299006366e-05,"ENSG00000166780"
-98,"ZC2HC1C",1520,1.81186908486359e-05,"ENSG00000119703"
-110,"AC090220.1",1521,1.81478115940459e-05,"ENSG00000266965"
NA,"AL662844.3",1522,1.82383867475387e-05,"ENSG00000271821"
811,"TFF3",1523,1.84114223655017e-05,"ENSG00000160180"
782,"DGCR6L",1524,1.84588052552738e-05,"ENSG00000128185"
-185,"AC023090.2",1525,1.84930484107075e-05,"ENSG00000279077"
-109,"C17orf78",1526,1.87347355335349e-05,"ENSG00000278505"
114,"AC005480.1",1527,1.87460204092945e-05,"ENSG00000258891"
694,"ALOX5",1528,1.8914892113143e-05,"ENSG00000012779"
1372,"NMNAT2",1529,1.89503621192467e-05,"ENSG00000157064"
472,"SLC6A8",1530,1.90500170385915e-05,"ENSG00000130821"
954,"AC008079.1",1531,1.90500170385915e-05,"ENSG00000280007"
1100,"TCF12",1532,1.91945029026281e-05,"ENSG00000140262"
964,"SUSD3",1533,1.92329146982758e-05,"ENSG00000157303"
-47,"WEE1",1534,1.92539195208308e-05,"ENSG00000166483"
296,"ZYX",1535,1.92818866894184e-05,"ENSG00000159840"
580,"HBM",1536,1.92860298509803e-05,"ENSG00000206177"
-684,"GNRHR",1537,1.93168166052245e-05,"ENSG00000109163"
-98,"AL121672.2",1538,1.93168166052245e-05,"ENSG00000235159"
-102,"WDR49",1539,1.93609235735231e-05,"ENSG00000174776"
-208,"DPY19L2",1540,1.94495707646754e-05,"ENSG00000177990"
2119,"HEATR1",1541,1.95179014784817e-05,"ENSG00000119285"
595,"BRI3",1542,1.95297124681132e-05,"ENSG00000164713"
-118,"AC004672.1",1543,1.95297124681132e-05,"ENSG00000249028"
994,"AL133243.2",1544,1.95548782306876e-05,"ENSG00000276334"
1014,"NIPAL2",1545,1.95675658993655e-05,"ENSG00000104361"
NA,"AUXG01000058.1",1546,1.95912192933547e-05,"ENSG00000286214"
11186,"EEF1AKMT2",1547,1.97050030866759e-05,"ENSG00000203791"
590,"WDR1",1548,1.97249379884821e-05,"ENSG00000071127"
1512,"PPP1R12C",1549,1.97249379884821e-05,"ENSG00000125503"
2058,"SNCG",1550,1.97249379884821e-05,"ENSG00000173267"
431,"HNRNPA1P14",1551,1.97278757457598e-05,"ENSG00000227638"
640,"ZNF121",1552,1.97335900511049e-05,"ENSG00000197961"
2400,"AC020636.1",1553,1.98774794076091e-05,"ENSG00000243273"
547,"ZNF888",1554,2.01867915087437e-05,"ENSG00000213793"
-551,"RAB1B",1555,2.02605132343784e-05,"ENSG00000174903"
-299,"AC099689.3",1556,2.03775290054568e-05,"ENSG00000279416"
-777,"AC002558.3",1557,2.04554919532021e-05,"ENSG00000262265"
1091,"HABP4",1558,2.07813421641296e-05,"ENSG00000130956"
706,"TOP2A",1559,2.07813421641296e-05,"ENSG00000131747"
401,"PPARA",1560,2.07813421641296e-05,"ENSG00000186951"
762,"ESPN",1561,2.07813421641296e-05,"ENSG00000187017"
497,"SIT1",1562,2.08518761398754e-05,"ENSG00000137078"
728,"PCDHGB9P",1563,2.08697910236326e-05,"ENSG00000276545"
1316,"CFAP58-DT",1564,2.08768738040679e-05,"ENSG00000231233"
-102,"AP001148.1",1565,2.09848912536696e-05,"ENSG00000278989"
-452,"AC005670.3",1566,2.10171280198508e-05,"ENSG00000262879"
1111,"ZNF544",1567,2.11574185202316e-05,"ENSG00000198131"
1187,"MBTD1",1568,2.12427292747046e-05,"ENSG00000011258"
502,"PRDX5",1569,2.12879960986162e-05,"ENSG00000126432"
4712,"SGCA",1570,2.13105643607986e-05,"ENSG00000108823"
-714,"AC097376.2",1571,2.13332268012009e-05,"ENSG00000248863"
-6,"MFSD4B",1572,2.14350165835915e-05,"ENSG00000173214"
776,"IFI6",1573,2.14360257910135e-05,"ENSG00000126709"
-732,"PPIAP72",1574,2.14360257910135e-05,"ENSG00000174715"
1424,"AC087854.1",1575,2.1437329619623e-05,"ENSG00000251034"
1199,"CCDC130",1576,2.14380878506961e-05,"ENSG00000104957"
987,"OLR1",1577,2.14595707513868e-05,"ENSG00000173391"
NA,"AL139423.2",1578,2.15016635284024e-05,"ENSG00000287727"
-29,"PMM1",1579,2.15421330739617e-05,"ENSG00000100417"
581,"SERPINA1",1580,2.15421330739617e-05,"ENSG00000197249"
482,"DIS3L",1581,2.17009209223639e-05,"ENSG00000166938"
-1071,"AC108449.2",1582,2.17666887473776e-05,"ENSG00000259366"
-836,"AC005264.1",1583,2.17666887473776e-05,"ENSG00000267551"
829,"ATG4D",1584,2.18836732946798e-05,"ENSG00000130734"
605,"ARF1",1585,2.18944425442195e-05,"ENSG00000143761"
3982,"RRAD",1586,2.19177135009249e-05,"ENSG00000166592"
-439,"AC000120.1",1587,2.20304952651128e-05,"ENSG00000243107"
3362,"AC004585.1",1588,2.21561204910544e-05,"ENSG00000266088"
1034,"TET1",1589,2.21755545388946e-05,"ENSG00000138336"
7685,"AC078819.1",1590,2.22055066981527e-05,"ENSG00000216285"
704,"CCL4L2",1591,2.22647938314531e-05,"ENSG00000276070"
591,"PLPPR2",1592,2.22705299893763e-05,"ENSG00000105520"
270,"MAF1",1593,2.22966841515964e-05,"ENSG00000179632"
837,"FTH1P11",1594,2.23625149191346e-05,"ENSG00000237264"
532,"MED1",1595,2.23792308630835e-05,"ENSG00000125686"
-104,"AC104129.1",1596,2.23792308630835e-05,"ENSG00000176349"
867,"CD63",1597,2.24151037557455e-05,"ENSG00000135404"
942,"LRWD1",1598,2.24633861311533e-05,"ENSG00000161036"
553,"S100A12",1599,2.24928295077608e-05,"ENSG00000163221"
867,"WDTC1",1600,2.2535951447585e-05,"ENSG00000142784"
2692,"CTNND2",1601,2.26611509488818e-05,"ENSG00000169862"
669,"FCHSD1",1602,2.26900105608034e-05,"ENSG00000197948"
766,"MT2A",1603,2.28527688292439e-05,"ENSG00000125148"
-119,"RN7SL413P",1604,2.30169953221709e-05,"ENSG00000242893"
3116,"MCAM",1605,2.30729435449941e-05,"ENSG00000076706"
1879,"AC011939.1",1606,2.30890262570676e-05,"ENSG00000259924"
-569,"PIK3CD-AS2",1607,2.32367235544106e-05,"ENSG00000231789"
1162,"EGR1",1608,2.33345966029752e-05,"ENSG00000120738"
26,"TAF1A",1609,2.33890283777595e-05,"ENSG00000143498"
-112,"AP005131.3",1610,2.3490220369245e-05,"ENSG00000267503"
-14,"MTND5P2",1611,2.35145172751551e-05,"ENSG00000229622"
945,"CEP192",1612,2.35206675907444e-05,"ENSG00000101639"
NA,"H3C14",1613,2.35468438378713e-05,"ENSG00000203811"
-105,"PROSER2-AS1",1614,2.36400271654801e-05,"ENSG00000225778"
818,"PTCD2",1615,2.38032837234957e-05,"ENSG00000049883"
1071,"PHF6",1616,2.38032837234957e-05,"ENSG00000156531"
-120,"RNF14P1",1617,2.38032837234957e-05,"ENSG00000232915"
2710,"AL671986.1",1618,2.38746886412608e-05,"ENSG00000232027"
NA,"AC092120.3",1619,2.38746886412608e-05,"ENSG00000287351"
3074,"MYC",1620,2.38949285557354e-05,"ENSG00000136997"
-176,"FAM151A",1621,2.39164214719534e-05,"ENSG00000162391"
-158,"HSPA8P3",1622,2.39943216962243e-05,"ENSG00000234788"
417,"ICA1L",1623,2.40079333839256e-05,"ENSG00000163596"
572,"CD2",1624,2.41667169559335e-05,"ENSG00000116824"
-1377,"PSENEN",1625,2.4231689756727e-05,"ENSG00000205155"
753,"ODR4",1626,2.42518223196153e-05,"ENSG00000157181"
-1072,"MPL",1627,2.42714520397015e-05,"ENSG00000117400"
NA,"AC007881.4",1628,2.42714520397015e-05,"ENSG00000288065"
1253,"AC004943.1",1629,2.43287208017958e-05,"ENSG00000259209"
529,"ERC1",1630,2.4335863470285e-05,"ENSG00000082805"
1032,"ACTN1",1631,2.43510738245516e-05,"ENSG00000072110"
-463,"AC092127.2",1632,2.45481980413804e-05,"ENSG00000270124"
993,"IBTK",1633,2.4564709567313e-05,"ENSG00000005700"
305,"DLG1",1634,2.45800712194189e-05,"ENSG00000075711"
59,"HSPA1B",1635,2.46425418835391e-05,"ENSG00000204388"
744,"SPINK2",1636,2.47265767717286e-05,"ENSG00000128040"
-973,"PRR13",1637,2.47265767717286e-05,"ENSG00000205352"
1160,"H1-2",1638,2.49260859930263e-05,"ENSG00000187837"
995,"WDR75",1639,2.50832205000255e-05,"ENSG00000115368"
-672,"PDZD2",1640,2.51598798857633e-05,"ENSG00000133401"
2764,"CSRP3",1641,2.54099510571805e-05,"ENSG00000129170"
-770,"BRICD5",1642,2.55687260745417e-05,"ENSG00000182685"
1080,"TSEN2",1643,2.5604499769831e-05,"ENSG00000154743"
604,"GPR132",1644,2.5604499769831e-05,"ENSG00000183484"
3595,"C5orf67",1645,2.56883467332994e-05,"ENSG00000225940"
751,"RGL4",1646,2.57681432781088e-05,"ENSG00000159496"
353,"VPS16",1647,2.61481391555087e-05,"ENSG00000215305"
1005,"CSK",1648,2.61545760912614e-05,"ENSG00000103653"
2559,"AC099494.1",1649,2.62226472819212e-05,"ENSG00000279410"
223,"TMEM140",1650,2.6256410396221e-05,"ENSG00000146859"
-868,"OST4",1651,2.6284265798704e-05,"ENSG00000228474"
1599,"TMEM45B",1652,2.63863605312877e-05,"ENSG00000151715"
18,"RPL7P52",1653,2.63863605312877e-05,"ENSG00000228599"
690,"RETREG2",1654,2.64391225062895e-05,"ENSG00000144567"
30,"AC110769.3",1655,2.65710487271838e-05,"ENSG00000279957"
1137,"TAP1",1656,2.65851982277044e-05,"ENSG00000168394"
1821,"TBC1D17",1657,2.6620869000578e-05,"ENSG00000104946"
239,"AC106820.4",1658,2.67128466185626e-05,"ENSG00000260293"
936,"CSNK1G2",1659,2.67169343744671e-05,"ENSG00000133275"
2035,"AL390879.1",1660,2.67562089765726e-05,"ENSG00000234062"
860,"CD6",1661,2.68099819362085e-05,"ENSG00000013725"
611,"DEFA4",1662,2.70288187808802e-05,"ENSG00000164821"
1403,"ZNF280C",1663,2.70379406292224e-05,"ENSG00000056277"
-131,"AC009093.7",1664,2.71727971126696e-05,"ENSG00000279106"
-766,"AL157871.5",1665,2.72007848950513e-05,"ENSG00000258904"
575,"RAB11FIP5",1666,2.72945650546471e-05,"ENSG00000135631"
548,"RNF112",1667,2.73965357203864e-05,"ENSG00000128482"
682,"TDP2",1668,2.75053087647938e-05,"ENSG00000111802"
1286,"DNM1L",1669,2.75851112397513e-05,"ENSG00000087470"
-43,"ZNF846",1670,2.7737790465033e-05,"ENSG00000196605"
2661,"PPP1R1A",1671,2.78156893078281e-05,"ENSG00000135447"
232,"MAP7",1672,2.78156893078281e-05,"ENSG00000135525"
4143,"CCR5AS",1673,2.78156893078281e-05,"ENSG00000223552"
2112,"CADM2",1674,2.79690070989351e-05,"ENSG00000175161"
333,"IRAK1BP1",1675,2.8058525417032e-05,"ENSG00000146243"
720,"POLR2J",1676,2.80786898687857e-05,"ENSG00000005075"
4573,"FAM189A2",1677,2.86213996433801e-05,"ENSG00000135063"
1332,"RAB7B",1678,2.88387988949955e-05,"ENSG00000276600"
613,"AP006545.1",1679,2.8938401530214e-05,"ENSG00000260949"
2788,"ANKZF1",1680,2.90426237496151e-05,"ENSG00000163516"
-42,"KCNJ2-AS1",1681,2.90623693355197e-05,"ENSG00000267365"
3251,"GPX1P1",1682,2.91734797450746e-05,"ENSG00000197582"
-1113,"COPE",1683,2.95922993017892e-05,"ENSG00000105669"
1216,"TAF2",1684,2.96409965889451e-05,"ENSG00000064313"
758,"ZNF70",1685,2.96409965889451e-05,"ENSG00000187792"
-149,"AC096552.1",1686,2.96409965889451e-05,"ENSG00000277035"
362,"RNVU1-27",1687,2.97420341356563e-05,"ENSG00000274210"
-343,"AVPR2",1688,2.98255287191415e-05,"ENSG00000126895"
830,"EDDM13",1689,3.00337147363212e-05,"ENSG00000267710"
765,"SASH3",1690,3.01420320134228e-05,"ENSG00000122122"
-980,"LNCAROD",1691,3.01420320134228e-05,"ENSG00000231131"
1182,"MRPL55",1692,3.01508431241994e-05,"ENSG00000162910"
799,"AC004898.1",1693,3.03067350575298e-05,"ENSG00000236018"
1377,"AC079316.2",1694,3.03113492907792e-05,"ENSG00000279176"
-132,"FNTAP2",1695,3.03702118254445e-05,"ENSG00000230022"
-97,"PRELID1",1696,3.06905623438977e-05,"ENSG00000169230"
469,"SURF1",1697,3.07012079179833e-05,"ENSG00000148290"
834,"ALG10B",1698,3.07107034674657e-05,"ENSG00000175548"
NA,"PALM2AKAP2",1699,3.07160600849257e-05,"ENSG00000157654"
220,"STEAP4",1700,3.07576756424997e-05,"ENSG00000127954"
1885,"IQSEC1",1701,3.08022411707995e-05,"ENSG00000144711"
220,"ZMAT1",1702,3.08774720620661e-05,"ENSG00000166432"
-124,"AL356057.1",1703,3.09150886726459e-05,"ENSG00000217488"
798,"FOXN3-AS2",1704,3.0940017017533e-05,"ENSG00000259073"
133,"AL353763.1",1705,3.09908118898588e-05,"ENSG00000279456"
1430,"CEP135",1706,3.11686342069852e-05,"ENSG00000174799"
-140,"AC004980.2",1707,3.12474508661867e-05,"ENSG00000214243"
-777,"DDX18P5",1708,3.12807505590723e-05,"ENSG00000255220"
1070,"KRT72",1709,3.14172184105065e-05,"ENSG00000170486"
930,"PRDX6",1710,3.14297732020176e-05,"ENSG00000117592"
876,"MEDAG",1711,3.14824644097267e-05,"ENSG00000102802"
854,"PAF1",1712,3.15917388853561e-05,"ENSG00000006712"
1068,"SKIV2L",1713,3.15917388853561e-05,"ENSG00000204351"
956,"HCG27",1714,3.16824459102336e-05,"ENSG00000206344"
1220,"METTL8",1715,3.17538320413914e-05,"ENSG00000123600"
1550,"TMEM245",1716,3.20796566814329e-05,"ENSG00000106771"
-115,"RAI1-AS1",1717,3.20796566814329e-05,"ENSG00000237328"
2313,"GNAO1",1718,3.22060308368545e-05,"ENSG00000087258"
-1342,"PRAF2",1719,3.22060308368545e-05,"ENSG00000243279"
1172,"ZMYM4",1720,3.22354869773546e-05,"ENSG00000146463"
-128,"AP005131.5",1721,3.24207301052302e-05,"ENSG00000267694"
-1472,"GVQW3",1722,3.24397669294652e-05,"ENSG00000179240"
1379,"VPS36",1723,3.24607975373464e-05,"ENSG00000136100"
-468,"AC007114.2",1724,3.267429262351e-05,"ENSG00000263089"
836,"RGS9",1725,3.2680821155862e-05,"ENSG00000108370"
677,"RXRA",1726,3.27054755658634e-05,"ENSG00000186350"
1617,"CYTH1",1727,3.27217199331721e-05,"ENSG00000108669"
2061,"MEI1",1728,3.28725073092026e-05,"ENSG00000167077"
-569,"EPGN",1729,3.31220840273789e-05,"ENSG00000182585"
1595,"RAMP3",1730,3.31938735848982e-05,"ENSG00000122679"
1764,"KIAA0319",1731,3.31978925701995e-05,"ENSG00000137261"
1031,"HPCAL1",1732,3.32295040340213e-05,"ENSG00000115756"
820,"SKA3",1733,3.32581179183872e-05,"ENSG00000165480"
NA,"APOH",1734,3.34639111757765e-05,"ENSG00000091583"
1239,"PDS5A",1735,3.35351258079885e-05,"ENSG00000121892"
617,"CCDC144B",1736,3.35351258079885e-05,"ENSG00000154874"
540,"TNFRSF9",1737,3.35442072900058e-05,"ENSG00000049249"
943,"KIF23",1738,3.35442072900058e-05,"ENSG00000137807"
5868,"RCN1",1739,3.35591611781371e-05,"ENSG00000049449"
NA,"AC104472.5",1740,3.36573202466313e-05,"ENSG00000288032"
-120,"EZH2",1741,3.37920420292214e-05,"ENSG00000106462"
901,"AC091045.1",1742,3.40199875554969e-05,"ENSG00000259536"
-59,"RYKP1",1743,3.42263059034812e-05,"ENSG00000263219"
3596,"MIR9-1HG",1744,3.46253425184708e-05,"ENSG00000125462"
3633,"DNAH17",1745,3.49055197826101e-05,"ENSG00000187775"
2673,"RIMS4",1746,3.49479269049316e-05,"ENSG00000101098"
1418,"MAK16",1747,3.52219189343332e-05,"ENSG00000198042"
1457,"MPHOSPH9",1748,3.54441915299649e-05,"ENSG00000051825"
-146,"AL109755.1",1749,3.55138705402153e-05,"ENSG00000217231"
579,"ITPKC",1750,3.5692859589155e-05,"ENSG00000086544"
-367,"C11orf45",1751,3.57245352125907e-05,"ENSG00000174370"
1020,"DNMT3B",1752,3.59556106987182e-05,"ENSG00000088305"
-77,"AC108471.1",1753,3.5957476682499e-05,"ENSG00000249019"
992,"SMCR5",1754,3.59658856534332e-05,"ENSG00000226746"
-801,"SPIN2A",1755,3.60310661765422e-05,"ENSG00000147059"
-221,"RPL7P11",1756,3.60310661765422e-05,"ENSG00000234619"
3119,"IGHGP",1757,3.61229589468245e-05,"ENSG00000253755"
518,"MIIP",1758,3.62597154155003e-05,"ENSG00000116691"
1618,"STX4",1759,3.62954203106176e-05,"ENSG00000103496"
-487,"AC087163.1",1760,3.63594666199891e-05,"ENSG00000232344"
603,"KNOP1P2",1761,3.63875236392038e-05,"ENSG00000270429"
1131,"RASGEF1A",1762,3.64740912971295e-05,"ENSG00000198915"
1533,"VMO1",1763,3.65517832789863e-05,"ENSG00000182853"
1285,"TMEM63B",1764,3.65929428112869e-05,"ENSG00000137216"
-152,"AC022395.1",1765,3.71996918512213e-05,"ENSG00000231104"
7566,"TYMS",1766,3.74257216117717e-05,"ENSG00000176890"
-116,"AC022001.1",1767,3.75358412947283e-05,"ENSG00000270531"
559,"SELL",1768,3.76080992120757e-05,"ENSG00000188404"
744,"CPNE5",1769,3.77853990147389e-05,"ENSG00000124772"
-890,"PPIAP42",1770,3.77853990147389e-05,"ENSG00000213592"
-554,"BCL11A",1771,3.79983852616719e-05,"ENSG00000119866"
755,"ZNF492",1772,3.80151456430066e-05,"ENSG00000229676"
642,"NAALADL1",1773,3.8088324396099e-05,"ENSG00000168060"
936,"SMARCAD1",1774,3.81622445967883e-05,"ENSG00000163104"
270,"FCGR2A",1775,3.82290536400155e-05,"ENSG00000143226"
537,"BCAP31",1776,3.82532076473584e-05,"ENSG00000185825"
647,"AC090181.3",1777,3.85545699202198e-05,"ENSG00000278991"
24286,"UBBP1",1778,3.85661907838189e-05,"ENSG00000230037"
701,"POLR1F",1779,3.86754653125443e-05,"ENSG00000105849"
NA,"AC006008.1",1780,3.89062365738242e-05,"ENSG00000286912"
627,"TAGLN2",1781,3.90829540487034e-05,"ENSG00000158710"
684,"FKTN",1782,3.92848910133458e-05,"ENSG00000106692"
12031,"RNF43",1783,3.92848910133458e-05,"ENSG00000108375"
-161,"C8orf17",1784,3.94161363761542e-05,"ENSG00000250733"
519,"LARP4",1785,3.94696990307749e-05,"ENSG00000161813"
811,"RILP",1786,3.96475355451224e-05,"ENSG00000167705"
1268,"MAMDC2",1787,3.97322391683052e-05,"ENSG00000165072"
NA,"AC012076.1",1788,3.99102505599755e-05,"ENSG00000286864"
3946,"ACTBP8",1789,3.99901001182626e-05,"ENSG00000220267"
-661,"AC122718.1",1790,4.0470675897255e-05,"ENSG00000250461"
1003,"SF3B2",1791,4.05977021394846e-05,"ENSG00000087365"
1270,"SLC45A1",1792,4.09953607467744e-05,"ENSG00000162426"
873,"FOXRED2",1793,4.10926625626485e-05,"ENSG00000100350"
873,"BRWD1",1794,4.12077246996248e-05,"ENSG00000185658"
23692,"LGALSL-DT",1795,4.14947528410955e-05,"ENSG00000223935"
23538,"UBE2E1",1796,4.15191665047733e-05,"ENSG00000170142"
998,"GTF3C4",1797,4.16196820629444e-05,"ENSG00000125484"
-783,"AQP11",1798,4.21048671533089e-05,"ENSG00000178301"
130,"CP",1799,4.24247692773324e-05,"ENSG00000047457"
-135,"AL512604.1",1800,4.24693216520321e-05,"ENSG00000228292"
1838,"HHATL",1801,4.25294061007943e-05,"ENSG00000010282"
828,"DMRTC2",1802,4.25294061007943e-05,"ENSG00000142025"
932,"PERM1",1803,4.25294061007943e-05,"ENSG00000187642"
2025,"TUBG1P",1804,4.25972307688021e-05,"ENSG00000237972"
2741,"PPP1R3C",1805,4.26003102827331e-05,"ENSG00000119938"
-172,"DAXX",1806,4.27553680910745e-05,"ENSG00000204209"
1579,"HOXA10",1807,4.28076070952092e-05,"ENSG00000253293"
-183,"AL132656.4",1808,4.28076070952092e-05,"ENSG00000280355"
-786,"AC008770.3",1809,4.28831646958979e-05,"ENSG00000267274"
951,"ANXA11",1810,4.29485174565223e-05,"ENSG00000122359"
1489,"PPP1R14C",1811,4.31330906736779e-05,"ENSG00000198729"
205,"SMG1P5",1812,4.33150790563601e-05,"ENSG00000183604"
795,"ST6GALNAC4",1813,4.33918031755228e-05,"ENSG00000136840"
657,"FANCI",1814,4.34583597033257e-05,"ENSG00000140525"
-1568,"HLA-G",1815,4.37789305299963e-05,"ENSG00000204632"
657,"AQP1",1816,4.38121349008735e-05,"ENSG00000240583"
851,"ZNF678",1817,4.39664065039173e-05,"ENSG00000181450"
1087,"CHI3L2",1818,4.42024125354904e-05,"ENSG00000064886"
641,"MAP1LC3B",1819,4.42346636084564e-05,"ENSG00000140941"
2033,"LINC00216",1820,4.43082541554137e-05,"ENSG00000279636"
2441,"ABHD17A",1821,4.47085836845425e-05,"ENSG00000129968"
-1083,"RHOC",1822,4.49309450000276e-05,"ENSG00000155366"
1664,"ULK1",1823,4.53804104127275e-05,"ENSG00000177169"
1592,"NMNAT3",1824,4.5952902397594e-05,"ENSG00000163864"
203,"RPP40",1825,4.60381287742461e-05,"ENSG00000124787"
1140,"SEPTIN1",1826,4.60381287742461e-05,"ENSG00000180096"
5201,"AL627309.2",1827,4.61949550462597e-05,"ENSG00000239906"
-1172,"NAPA",1828,4.62715029541797e-05,"ENSG00000105402"
913,"BAG3",1829,4.64036963301168e-05,"ENSG00000151929"
526,"S100A4",1830,4.64077266201402e-05,"ENSG00000196154"
1190,"DNA2",1831,4.64190071350218e-05,"ENSG00000138346"
694,"C9orf131",1832,4.64712384893969e-05,"ENSG00000174038"
-268,"FSIP2",1833,4.65312604170153e-05,"ENSG00000188738"
-136,"AC011451.2",1834,4.66396165238104e-05,"ENSG00000270614"
188,"MTHFD1L",1835,4.66495435115468e-05,"ENSG00000120254"
-30,"PCDHGB3",1836,4.71478729933384e-05,"ENSG00000262209"
1084,"FBXO22",1837,4.71888499679226e-05,"ENSG00000167196"
1116,"AATK",1838,4.72304579459723e-05,"ENSG00000181409"
364,"CIT",1839,4.74752918953293e-05,"ENSG00000122966"
1116,"CEP85",1840,4.76221671102822e-05,"ENSG00000130695"
510,"PGAP6",1841,4.77677158901974e-05,"ENSG00000129925"
11619,"DRAIC",1842,4.78458222129437e-05,"ENSG00000245750"
1563,"TBC1D24",1843,4.79708264506209e-05,"ENSG00000162065"
1237,"NELFE",1844,4.79914816200962e-05,"ENSG00000204356"
3622,"KCNQ2",1845,4.80455075637627e-05,"ENSG00000075043"
-198,"AC069549.1",1846,4.80643057403678e-05,"ENSG00000238246"
4135,"AL359922.2",1847,4.80643057403678e-05,"ENSG00000265194"
1606,"IFI27L2",1848,4.80864679120699e-05,"ENSG00000119632"
291,"CCDC144CP",1849,4.80992162116543e-05,"ENSG00000154898"
842,"FAM120C",1850,4.80992162116543e-05,"ENSG00000184083"
916,"ZNHIT1",1851,4.81101259509443e-05,"ENSG00000106400"
-86,"MIR5584",1852,4.83463687807626e-05,"ENSG00000263381"
NA,"AC007686.4",1853,4.84877748893836e-05,"ENSG00000285966"
-1018,"SNORA70G",1854,4.88035591501163e-05,"ENSG00000206650"
14253,"PRC1",1855,4.88116763681224e-05,"ENSG00000198901"
654,"AL022324.2",1856,4.91759184851539e-05,"ENSG00000231466"
1352,"ANKRD28",1857,4.92732757961315e-05,"ENSG00000206560"
2039,"TSR2",1858,5.00131599791306e-05,"ENSG00000158526"
3814,"SNCB",1859,5.01537316485794e-05,"ENSG00000074317"
420,"HSPB6",1860,5.01619069138096e-05,"ENSG00000004776"
308,"NUCB1",1861,5.01757712581275e-05,"ENSG00000104805"
1409,"AC018628.1",1862,5.04410387212121e-05,"ENSG00000279133"
-144,"AC022022.2",1863,5.04739148246873e-05,"ENSG00000270421"
-159,"COQ10BP2",1864,5.05516663827822e-05,"ENSG00000251552"
231,"S100Z",1865,5.05919068533276e-05,"ENSG00000171643"
-885,"AL132989.1",1866,5.16281665581307e-05,"ENSG00000258682"
NA,"AC018695.9",1867,5.1762148494825e-05,"ENSG00000287125"
