"padj","gene","symbol","rank","rank_change"
1.40455706524763e-10,"ENSG00000165995","CACNB2",433,396
1.41894791165205e-10,"ENSG00000164047","CAMP",434,-207
1.4342289125832e-10,"ENSG00000171877","FRMD5",435,-188
1.47139688918805e-10,"ENSG00000181016","LSMEM1",436,4801
1.50210176458581e-10,"ENSG00000271270","TMCC1-AS1",437,-180
1.58551511494153e-10,"ENSG00000172354","GNB2",438,-208
1.73734687384184e-10,"ENSG00000140678","ITGAX",439,-266
1.77643737287981e-10,"ENSG00000196544","BORCS6",440,-106
1.79994995431615e-10,"ENSG00000204316","MRPL38",441,20845
1.89558984276097e-10,"ENSG00000239213","NCK1-DT",442,-35
1.93549794747947e-10,"ENSG00000038382","TRIO",443,5682
1.95031389332649e-10,"ENSG00000204165","CXorf65",444,19409
1.95437174349445e-10,"ENSG00000232587","EEF1A1P3",445,1468
1.96146550859516e-10,"ENSG00000120306","CYSTM1",446,-212
1.96380897115176e-10,"ENSG00000238741","SCARNA7",447,-52
2.03027740311332e-10,"ENSG00000229140","CCDC26",448,-64
2.03027740311332e-10,"ENSG00000229153","EPHA1-AS1",449,448
2.19847040944975e-10,"ENSG00000231758","ARHGAP15-AS1",450,200
2.20548115057924e-10,"ENSG00000127774","EMC6",451,16657
2.25011467712001e-10,"ENSG00000110047","EHD1",452,-243
2.27009738781321e-10,"ENSG00000146414","SHPRH",453,-250
2.27009738781321e-10,"ENSG00000162511","LAPTM5",454,444
2.28260886913495e-10,"ENSG00000224616","RTCA-AS1",455,2011
2.34362285705839e-10,"ENSG00000221983","UBA52",456,-223
2.35410742319144e-10,"ENSG00000162522","KIAA1522",457,-142
2.36964017742698e-10,"ENSG00000258441","LINC00641",458,886
2.55425115149708e-10,"ENSG00000225014","KCTD9P1",459,310
2.56600327586969e-10,"ENSG00000178852","EFCAB13",460,-296
2.63988121651779e-10,"ENSG00000177788","AL162595.1",461,148
2.67962379427467e-10,"ENSG00000254463","PPIAP41",462,283
2.78287410325933e-10,"ENSG00000105287","PRKD2",463,-243
2.80146265520172e-10,"ENSG00000258818","RNASE4",464,18183
2.90013975150305e-10,"ENSG00000249207","AC079921.1",465,3007
2.90875641803813e-10,"ENSG00000259845","HERC2P10",466,-23
2.91161630772092e-10,"ENSG00000142669","SH3BGRL3",467,-85
3.26793107166326e-10,"ENSG00000142546","NOSIP",468,-302
3.27968120076088e-10,"ENSG00000235945","AC002543.1",469,307
3.31947638204567e-10,"ENSG00000117298","ECE1",470,-222
3.37371285504922e-10,"ENSG00000272779","AC245060.4",471,14691
3.47244774440059e-10,"ENSG00000169583","CLIC3",472,-229
3.48109654319213e-10,"ENSG00000229154","KCNQ5-AS1",473,-55
3.54258985393435e-10,"ENSG00000172469","MANEA",474,-235
3.54764245546619e-10,"ENSG00000268006","PTOV1-AS1",475,20517
3.57310767703438e-10,"ENSG00000182774","RPS17",476,22501
3.5995380315934e-10,"ENSG00000267023","LRRC37A16P",477,4583
3.61168362190562e-10,"ENSG00000117594","HSD11B1",478,-134
3.71837676330552e-10,"ENSG00000280055","TMEM75",479,113
3.74267957378356e-10,"ENSG00000171790","SLFNL1",480,105
3.79400840716035e-10,"ENSG00000104889","RNASEH2A",481,20100
3.86209134703758e-10,"ENSG00000184056","VPS33B",482,11257
3.99309144014947e-10,"ENSG00000250280","AC026124.1",483,-54
4.0752200945657e-10,"ENSG00000225891","DHDDS-AS1",484,3128
4.1437802201266e-10,"ENSG00000123689","G0S2",485,-8
4.27128900752976e-10,"ENSG00000279175","AL033543.1",486,-52
4.53822591060512e-10,"ENSG00000206557","TRIM71",487,-42
4.64475997580237e-10,"ENSG00000049167","ERCC8",488,355
4.64475997580237e-10,"ENSG00000244055","AC007566.1",489,15254
4.87792027854437e-10,"ENSG00000185480","PARPBP",490,-333
4.88584360686913e-10,"ENSG00000134369","NAV1",491,-199
4.96557923694827e-10,"ENSG00000162300","ZFPL1",492,23058
5.04509621998959e-10,"ENSG00000127914","AKAP9",493,-247
5.06238486563701e-10,"ENSG00000166925","TSC22D4",494,-318
5.09942432084637e-10,"ENSG00000108774","RAB5C",495,4775
5.29223885684784e-10,"ENSG00000145901","TNIP1",496,-261
5.39371655296114e-10,"ENSG00000134686","PHC2",497,-197
5.55310125134885e-10,"ENSG00000245864","MEF2C-AS2",498,284
5.56674556177414e-10,"ENSG00000100100","PIK3IP1",499,-254
5.72772984018215e-10,"ENSG00000170236","USP50",500,17430
5.79049423565308e-10,"ENSG00000213782","DDX47",501,6675
5.79049423565308e-10,"ENSG00000241743","XACT",502,329
5.8339241037928e-10,"ENSG00000183242","WT1-AS",503,-47
5.91226273505121e-10,"ENSG00000147465","STAR",504,537
5.91329877045533e-10,"ENSG00000029153","ARNTL2",505,-340
5.99360299100315e-10,"ENSG00000147454","SLC25A37",506,-277
6.0606760319484e-10,"ENSG00000100284","TOM1",507,-294
6.0606760319484e-10,"ENSG00000147650","LRP12",508,-330
6.29093617750163e-10,"ENSG00000102010","BMX",509,-234
6.34392458814148e-10,"ENSG00000106819","ASPN",510,-84
6.40243892355174e-10,"ENSG00000259366","AC108449.2",511,1071
6.80010143873227e-10,"ENSG00000183166","CALN1",512,857
6.9798175089954e-10,"ENSG00000185885","IFITM1",513,227
7.04348848696324e-10,"ENSG00000145734","BDP1",514,-317
7.22017123264231e-10,"ENSG00000204196","RPL12P16",515,NA
7.26388822204088e-10,"ENSG00000158856","DMTN",516,-231
7.42030606425869e-10,"ENSG00000272142","LYRM4-AS1",517,197
7.70948407549776e-10,"ENSG00000008517","IL32",518,-223
7.75747155442565e-10,"ENSG00000236254","MTND4P14",519,-26
7.76335658429825e-10,"ENSG00000239779","WBP1",520,16631
7.84400069305114e-10,"ENSG00000177791","MYOZ1",521,-374
7.95653848996378e-10,"ENSG00000178814","OPLAH",522,-291
8.04070666349965e-10,"ENSG00000170677","SOCS6",523,-102
8.04070666349965e-10,"ENSG00000263603","AC127024.2",524,-26
8.07912659495949e-10,"ENSG00000279078","SND1-IT1",525,10
8.12659493328927e-10,"ENSG00000133739","LRRCC1",526,-250
8.20939495186636e-10,"ENSG00000116871","MAP7D1",527,-255
8.2164278581352e-10,"ENSG00000173080","RXFP4",528,53
8.38357784087431e-10,"ENSG00000258727","AL135999.1",529,44493
8.45116062126493e-10,"ENSG00000110876","SELPLG",530,-226
8.5755025684483e-10,"ENSG00000214357","NEURL1B",531,-112
8.5959920377853e-10,"ENSG00000258819","LINC02289",532,-438
8.6305504755259e-10,"ENSG00000247081","BAALC-AS1",533,-117
8.73179244057516e-10,"ENSG00000116991","SIPA1L2",534,-296
8.96098418343204e-10,"ENSG00000128383","APOBEC3A",535,-247
9.08474468344687e-10,"ENSG00000260898","ADPGK-AS1",536,-53
9.35730063983598e-10,"ENSG00000262155","LINC02175",537,1791
9.44687544049206e-10,"ENSG00000112576","CCND3",538,-245
9.62531749518329e-10,"ENSG00000146112","PPP1R18",539,-219
9.96277953747384e-10,"ENSG00000124731","TREM1",540,-385
1.03145101108952e-09,"ENSG00000177105","RHOG",541,-198
1.13152060771268e-09,"ENSG00000115165","CYTIP",542,-229
1.15133633052638e-09,"ENSG00000160062","ZBTB8A",543,-75
1.16903635067288e-09,"ENSG00000157554","ERG",544,-29
1.17367153559626e-09,"ENSG00000164116","GUCY1A1",545,-363
1.185929934057e-09,"ENSG00000161955","TNFSF13",546,16330
1.19462609788958e-09,"ENSG00000197324","LRP10",547,-205
1.20642917935154e-09,"ENSG00000111247","RAD51AP1",548,-279
1.21370604125106e-09,"ENSG00000182782","HCAR2",549,-240
1.26322358577981e-09,"ENSG00000146281","PM20D2",550,-269
1.29549365266676e-09,"ENSG00000153395","LPCAT1",551,-274
1.30492919751938e-09,"ENSG00000111641","NOP2",552,12857
1.31598732403301e-09,"ENSG00000162545","CAMK2N1",553,-346
1.36968502441174e-09,"ENSG00000013364","MVP",554,-199
1.3981985028767e-09,"ENSG00000117400","MPL",555,1072
1.43029635604561e-09,"ENSG00000122779","TRIM24",556,-290
1.57183057568321e-09,"ENSG00000152137","HSPB8",557,-398
1.57183057568321e-09,"ENSG00000164292","RHOBTB3",558,662
1.57183057568321e-09,"ENSG00000251288","AC018797.2",559,100
1.58866561050381e-09,"ENSG00000170290","SLN",560,-305
1.61603520341984e-09,"ENSG00000196549","MME",561,-183
1.6353114629781e-09,"ENSG00000118495","PLAGL1",562,-337
1.6353114629781e-09,"ENSG00000125247","TMTC4",563,-251
1.6353114629781e-09,"ENSG00000261512","AC092368.3",564,-82
1.64313138139297e-09,"ENSG00000228649","SNHG26",565,2426
1.65076744430613e-09,"ENSG00000225377","NRSN2-AS1",566,659
1.66302644132244e-09,"ENSG00000119737","GPR75",567,-21
1.69603370389366e-09,"ENSG00000261008","LINC01572",568,93
1.74058840443654e-09,"ENSG00000198690","FAN1",569,2435
1.75326745149393e-09,"ENSG00000105669","COPE",570,1113
1.77717947754866e-09,"ENSG00000231365","WARS2-AS1",571,3046
1.78553157890718e-09,"ENSG00000127920","GNG11",572,-189
1.78553157890718e-09,"ENSG00000142694","EVA1B",573,NA
1.86059521039572e-09,"ENSG00000269821","KCNQ1OT1",574,-403
1.862714129931e-09,"ENSG00000132436","FIGNL1",575,-286
1.88060842811202e-09,"ENSG00000135441","BLOC1S1",576,6352
1.89327618027157e-09,"ENSG00000092853","CLSPN",577,208
1.91399550791652e-09,"ENSG00000089682","RBM41",578,-219
1.91399550791652e-09,"ENSG00000279544","AL133243.4",579,-104
1.91419127011328e-09,"ENSG00000152457","DCLRE1C",580,1980
1.91885879088064e-09,"ENSG00000187193","MT1X",581,5621
1.92019581390602e-09,"ENSG00000241911","TRBVB",582,-53
1.97138965122192e-09,"ENSG00000272379","AL008729.2",583,9048
2.00925552513606e-09,"ENSG00000230225","MTND5P14",584,41
2.03198856418921e-09,"ENSG00000107223","EDF1",585,-332
2.04124227046328e-09,"ENSG00000109805","NCAPG",586,-180
2.074656336123e-09,"ENSG00000225873","C3orf86",587,-172
2.09224196779212e-09,"ENSG00000172331","BPGM",588,-248
2.09858288089562e-09,"ENSG00000125735","TNFSF14",589,-284
2.10620402905232e-09,"ENSG00000244617","ASPRV1",590,-170
2.11797841025318e-09,"ENSG00000138778","CENPE",591,-226
2.25508033393362e-09,"ENSG00000230724","LINC01001",592,300
2.26804332050566e-09,"ENSG00000102871","TRADD",593,-314
2.29591064462525e-09,"ENSG00000237329","AL356320.2",594,-25
2.296446818776e-09,"ENSG00000167985","SDHAF2",595,10776
2.34154996976218e-09,"ENSG00000203999","LINC01270",596,-335
2.37889636894096e-09,"ENSG00000143315","PIGM",597,304
2.41392644934774e-09,"ENSG00000260417","AC092127.1",598,-51
2.45576434859404e-09,"ENSG00000234650","PCCA-AS1",599,657
2.48179721536539e-09,"ENSG00000126353","CCR7",600,-248
2.51856929817323e-09,"ENSG00000130600","H19",601,-253
2.56874993827153e-09,"ENSG00000150995","ITPR1",602,455
2.57548650970241e-09,"ENSG00000139574","NPFF",603,NA
2.65198641139428e-09,"ENSG00000137812","KNL1",604,-273
2.68439461697217e-09,"ENSG00000182885","ADGRG3",605,-249
2.73321810806842e-09,"ENSG00000186638","KIF24",606,-426
2.77318823167826e-09,"ENSG00000204822","MRPL53",607,NA
2.78282650184201e-09,"ENSG00000181800","CELF2-AS1",608,87
2.84452704094982e-09,"ENSG00000092010","PSME1",609,-279
2.85604310980354e-09,"ENSG00000101384","JAG1",610,-163
2.93142551532115e-09,"ENSG00000242950","ERVW-1",611,564
2.94174709682631e-09,"ENSG00000175084","DES",612,-305
2.96460887376992e-09,"ENSG00000167565","SERTAD3",613,-241
2.96460887376992e-09,"ENSG00000281392","LINC00506",614,412
2.96890130174877e-09,"ENSG00000274422","AC245060.5",615,-416
3.05415244057833e-09,"ENSG00000211772","TRBC2",616,-128
3.09344491561338e-09,"ENSG00000015285","WAS",617,-318
3.09370522555112e-09,"ENSG00000160588","MPZL3",618,-225
3.14625662702999e-09,"ENSG00000243989","ACY1",619,13879
3.20322765788739e-09,"ENSG00000244687","UBE2V1",620,3340
3.26552900716562e-09,"ENSG00000160211","G6PD",621,-300
3.3132644795478e-09,"ENSG00000185650","ZFP36L1",622,-273
3.44154553400992e-09,"ENSG00000246922","UBAP1L",623,12470
3.46442993846206e-09,"ENSG00000213920","MDP1",624,43167
3.50524190464736e-09,"ENSG00000235313","HM13-IT1",625,2107
3.52340273467931e-09,"ENSG00000198736","MSRB1",626,-237
3.58137590074091e-09,"ENSG00000196418","ZNF124",627,-178
3.58137590074091e-09,"ENSG00000257704","INAFM1",628,-189
3.59689123097798e-09,"ENSG00000257277","AC092652.1",629,262
3.61938153314286e-09,"ENSG00000108465","CDK5RAP3",630,31329
3.63287573204757e-09,"ENSG00000100836","PABPN1",631,25820
3.64090846807094e-09,"ENSG00000151849","CENPJ",632,58
3.85823205493582e-09,"ENSG00000172728","FUT10",633,290
3.87951790722952e-09,"ENSG00000204933","CD177P1",634,-225
3.9081038179455e-09,"ENSG00000100147","CCDC134",635,6351
3.91441623370348e-09,"ENSG00000279095","AC243964.4",636,NA
3.92500639392487e-09,"ENSG00000257594","GALNT4",637,15404
3.96719833482127e-09,"ENSG00000237361","TUSC8",638,272
4.07323572467783e-09,"ENSG00000184619","KRBA2",639,1691
4.08712059623408e-09,"ENSG00000225663","MCRIP1",640,-186
4.08712059623408e-09,"ENSG00000269427","AC024075.3",641,15484
4.15818686728756e-09,"ENSG00000187024","PTRH1",642,42882
4.16792924468108e-09,"ENSG00000265443","AC127024.3",643,-21
4.21183926468278e-09,"ENSG00000267041","ZNF850",644,-403
4.25706654461885e-09,"ENSG00000123838","C4BPA",645,-281
4.26877064557224e-09,"ENSG00000081923","ATP8B1",646,-585
4.37046577584667e-09,"ENSG00000064932","SBNO2",647,-337
4.37046577584667e-09,"ENSG00000140379","BCL2A1",648,-307
4.42012405444868e-09,"ENSG00000163915","IGF2BP2-AS1",649,-252
4.42082680521188e-09,"ENSG00000250290","NCAPGP1",650,-15
4.44610277902993e-09,"ENSG00000122483","CCDC18",651,-345
4.4500951369904e-09,"ENSG00000162390","ACOT11",652,-389
4.45107991007284e-09,"ENSG00000161956","SENP3",653,32142
4.45107991007284e-09,"ENSG00000213145","CRIP1",654,12031
4.46504198774965e-09,"ENSG00000207165","SNORA70",655,NA
4.4845621064359e-09,"ENSG00000105402","NAPA",656,1172
4.49731144045303e-09,"ENSG00000240303","ACAD11",657,7059
4.55006989124255e-09,"ENSG00000059804","SLC2A3",658,-282
4.61053290042866e-09,"ENSG00000254789","AC073172.1",659,-44
4.73185299787561e-09,"ENSG00000084070","SMAP2",660,-298
4.77103769986433e-09,"ENSG00000167578","RAB4B",661,24275
4.80427221822665e-09,"ENSG00000173041","ZNF680",662,-83
4.80510752468074e-09,"ENSG00000175756","AURKAIP1",663,-233
4.8624062998076e-09,"ENSG00000205352","PRR13",664,973
4.94169873365647e-09,"ENSG00000187922","LCN10",665,29102
4.9986690146407e-09,"ENSG00000123329","ARHGAP9",666,-368
5.02983724406009e-09,"ENSG00000140534","TICRR",667,-250
5.06880811786787e-09,"ENSG00000244476","ERVFRD-1",668,374
5.07115058740756e-09,"ENSG00000136197","C7orf25",669,17728
5.14878383972098e-09,"ENSG00000196329","GIMAP5",670,12078
5.22663225722987e-09,"ENSG00000165304","MELK",671,-179
5.31139720761126e-09,"ENSG00000212195","U3",672,-48
5.31139720761126e-09,"ENSG00000284048","AC073111.2",673,NA
5.3157690766715e-09,"ENSG00000197540","GZMM",674,-306
5.34423568138483e-09,"ENSG00000151725","CENPU",675,-244
5.37692239196689e-09,"ENSG00000180610","ZBTB12BP",676,285
5.43624289688891e-09,"ENSG00000179299","NSUN7",677,-276
5.47050124858217e-09,"ENSG00000121988","ZRANB3",678,-228
5.52147484431313e-09,"ENSG00000229839","AC018462.1",679,486
5.58075102769497e-09,"ENSG00000170891","CYTL1",680,-307
5.6264570138027e-09,"ENSG00000175455","CCDC14",681,-401
5.64309462527878e-09,"ENSG00000131778","CHD1L",682,2849
5.90296037193495e-09,"ENSG00000063854","HAGH",683,-381
5.92820796185812e-09,"ENSG00000137441","FGFBP2",684,-212
5.92820796185812e-09,"ENSG00000153563","CD8A",685,-243
5.93381351331851e-09,"ENSG00000115649","CNPPD1",686,-250
6.0201158392249e-09,"ENSG00000279129","AC046158.3",687,-25
6.10947168663777e-09,"ENSG00000263335","AF001548.2",688,NA
6.1387372513587e-09,"ENSG00000272760","AC093726.1",689,NA
6.20035300625387e-09,"ENSG00000214253","FIS1",690,-352
6.3970365923861e-09,"ENSG00000272941","AC083862.1",691,12418
6.50471195801726e-09,"ENSG00000164309","CMYA5",692,-556
6.53676686166834e-09,"ENSG00000268713","AC005261.3",693,44604
6.54214193922102e-09,"ENSG00000110628","SLC22A18",694,-408
6.59850751270457e-09,"ENSG00000129657","SEC14L1",695,-304
6.7582508132082e-09,"ENSG00000267529","AP005131.4",696,22
6.77591299786937e-09,"ENSG00000068323","TFE3",697,-346
7.42739806736276e-09,"ENSG00000123146","ADGRE5",698,-243
7.44107463910916e-09,"ENSG00000197956","S100A6",699,-233
7.61837650460955e-09,"ENSG00000141526","SLC16A3",700,-325
7.64622463730892e-09,"ENSG00000106588","PSMA2",701,28502
7.6964635202011e-09,"ENSG00000102743","SLC25A15",702,3457
7.79484559973587e-09,"ENSG00000110711","AIP",703,-255
7.79484559973587e-09,"ENSG00000241525","AC141424.1",704,-16
7.81176982017813e-09,"ENSG00000206503","HLA-A",705,-111
7.82489815041774e-09,"ENSG00000244945","RUFY1-AS1",706,2402
7.85164180047448e-09,"ENSG00000128050","PAICS",707,-347
8.00875078559924e-09,"ENSG00000236549","RPS27AP7",708,-22
8.07646708377679e-09,"ENSG00000239264","TXNDC5",709,3219
8.26496502534071e-09,"ENSG00000086289","EPDR1",710,203
8.296346322421e-09,"ENSG00000231131","LNCAROD",711,980
8.31254672017395e-09,"ENSG00000131095","GFAP",712,-622
8.32806484674056e-09,"ENSG00000279716","AC006128.1",713,11183
8.41279916580098e-09,"ENSG00000184281","TSSC4",714,-351
8.56396562875319e-09,"ENSG00000226091","LINC00937",715,-69
8.6360048429047e-09,"ENSG00000173281","PPP1R3B",716,-219
8.65948037312578e-09,"ENSG00000198521","ZNF43",717,146
8.75974957957306e-09,"ENSG00000241014","AC114490.1",718,41879
8.88564496927447e-09,"ENSG00000105656","ELL",719,-214
8.89357894374036e-09,"ENSG00000227591","HSD11B1-AS1",720,-534
8.94763264662915e-09,"ENSG00000234268","AP000936.3",721,1269
8.96573272709149e-09,"ENSG00000187790","FANCM",722,-408
9.00248301139376e-09,"ENSG00000182541","LIMK2",723,-420
9.03777854019292e-09,"ENSG00000022567","SLC45A4",724,-311
9.33344476336792e-09,"ENSG00000095794","CREM",725,-378
9.77733600070044e-09,"ENSG00000101752","MIB1",726,-380
9.7833816039925e-09,"ENSG00000283375","AC087521.4",727,NA
9.8668181063065e-09,"ENSG00000176055","MBLAC2",728,-383
1.00536080214623e-08,"ENSG00000077238","IL4R",729,-305
1.01503076698033e-08,"ENSG00000234263","MAP3K5-AS1",730,9258
1.01599039593853e-08,"ENSG00000009413","REV3L",731,-317
1.02540945885158e-08,"ENSG00000138380","CARF",732,-148
1.02540945885158e-08,"ENSG00000224442","RPL4P7",733,574
1.03984218828346e-08,"ENSG00000232442","MHENCR",734,-542
1.04338767322018e-08,"ENSG00000254325","AC018607.1",735,-556
1.05659788150083e-08,"ENSG00000237484","LINC01684",736,175
1.09146881237247e-08,"ENSG00000012048","BRCA1",737,-446
1.11823785678329e-08,"ENSG00000152580","IGSF10",738,-405
1.12450468995215e-08,"ENSG00000155366","RHOC",739,1083
1.12650100641176e-08,"ENSG00000118520","ARG1",740,-328
1.1923429513866e-08,"ENSG00000132570","PCBD2",741,1637
1.2050969596515e-08,"ENSG00000111775","COX6A1",742,11368
1.20922313823806e-08,"ENSG00000204525","HLA-C",743,-389
1.22981817961674e-08,"ENSG00000112742","TTK",744,-260
1.23643108013727e-08,"ENSG00000116830","TTF2",745,-318
1.2476567144788e-08,"ENSG00000125753","VASP",746,-267
1.2476567144788e-08,"ENSG00000267551","AC005264.1",747,836
1.25194212614064e-08,"ENSG00000235903","CPB2-AS1",748,11017
1.27088918211204e-08,"ENSG00000235257","ITGA9-AS1",749,-551
1.27592100110246e-08,"ENSG00000199405","SNORA1B",750,334
1.2825669478957e-08,"ENSG00000128524","ATP6V1F",751,1976
1.29398808970122e-08,"ENSG00000174842","GLMN",752,3905
1.3649682431801e-08,"ENSG00000232545","AC253536.3",753,342
1.39280570625339e-08,"ENSG00000123700","KCNJ2",754,-287
1.42031174183118e-08,"ENSG00000147168","IL2RG",755,3248
1.42104018812526e-08,"ENSG00000283399","AC004381.3",756,108
1.45222852270954e-08,"ENSG00000134815","DHX34",757,-470
1.4528241928671e-08,"ENSG00000048342","CC2D2A",758,8962
1.45720108518676e-08,"ENSG00000147145","LPAR4",759,-39
1.47201086481698e-08,"ENSG00000156869","FRRS1",760,5375
1.47857239975431e-08,"ENSG00000248415","GAPDHP61",761,1731
1.47946873255018e-08,"ENSG00000232869","TRBV29-1",762,365
1.4802098631488e-08,"ENSG00000189136","UBE2Q2P1",763,259
1.48022900194573e-08,"ENSG00000175054","ATR",764,-326
1.48598105461083e-08,"ENSG00000129810","SGO1",765,96
1.48598105461083e-08,"ENSG00000274471","HERC2P7",766,4276
1.51358651354305e-08,"ENSG00000233953","AC009970.1",767,625
1.52437644282128e-08,"ENSG00000260401","AP002761.4",768,NA
1.53186835910816e-08,"ENSG00000267886","AC074135.1",769,5
1.55378698390458e-08,"ENSG00000162601","MYSM1",770,-433
1.56750905138732e-08,"ENSG00000109846","CRYAB",771,-577
1.58706600282361e-08,"ENSG00000182534","MXRA7",772,-319
1.63604214129224e-08,"ENSG00000156162","DPY19L4",773,-455
1.6473349345228e-08,"ENSG00000240074","RPL9P30",774,3
1.65393618751827e-08,"ENSG00000050165","DKK3",775,-684
1.67995586192409e-08,"ENSG00000136492","BRIP1",776,-298
1.69348603859808e-08,"ENSG00000181817","LSM10",777,-227
1.69960931226814e-08,"ENSG00000135541","AHI1",778,-93
1.70288620153734e-08,"ENSG00000280381","AC026362.2",779,141
1.70558845084777e-08,"ENSG00000262265","AC002558.3",780,777
1.71465337434885e-08,"ENSG00000231707","PABPC1P1",781,367
1.73924147256741e-08,"ENSG00000182141","ZNF708",782,478
1.75730650428338e-08,"ENSG00000228474","OST4",783,868
1.77093332653556e-08,"ENSG00000250616","AC012645.1",784,-271
1.77120412905322e-08,"ENSG00000279670","AL359922.3",785,-14
1.78744037814684e-08,"ENSG00000002822","MAD1L1",786,22521
1.8070083507292e-08,"ENSG00000076662","ICAM3",787,640
1.8070083507292e-08,"ENSG00000233998","SETP5",788,622
1.81715949615409e-08,"ENSG00000225526","MKRN2OS",789,225
1.83247416145449e-08,"ENSG00000135114","OASL",790,-223
1.8485606365942e-08,"ENSG00000235947","EGOT",791,-2
1.88084674589638e-08,"ENSG00000109576","AADAT",792,49
1.92521954793017e-08,"ENSG00000115604","IL18R1",793,-313
1.92803429528704e-08,"ENSG00000118762","PKD2",794,-274
1.92927360407094e-08,"ENSG00000203667","COX20",795,1510
