"padj","gene","symbol","rank","rank_change"
0.00373844797056036,"ENSG00000286990","AC016026.2",4871,NA
0.00374127741801842,"ENSG00000197763","TXNRD3",4872,512
0.00374528507503758,"ENSG00000149485","FADS1",4873,1277
0.00374618911236199,"ENSG00000228076","AL591719.1",4874,2165
0.00375389626763706,"ENSG00000111206","FOXM1",4875,2112
0.00375389626763706,"ENSG00000248585","AC084024.2",4876,-1387
0.00375389626763706,"ENSG00000274536","MIR223HG",4877,1794
0.00375443669254429,"ENSG00000120686","UFM1",4878,2962
0.00376463948756997,"ENSG00000154764","WNT7A",4879,891
0.00378147412322496,"ENSG00000269054","AC012313.6",4880,-903
0.0037836939954374,"ENSG00000284948","AC107959.4",4881,NA
0.00378411384711968,"ENSG00000240591","AL096701.3",4882,-2756
0.00378411384711968,"ENSG00000253641","LINCR-0001",4883,4858
0.00379860325557316,"ENSG00000211714","TRBV7-3",4884,1441
0.00380964931959525,"ENSG00000221063","MIR1296",4885,-517
0.00381004886265317,"ENSG00000264630","PRKCA-AS1",4886,-888
0.00381092605559068,"ENSG00000184164","CRELD2",4887,5824
0.00381314025794379,"ENSG00000165891","E2F7",4888,1629
0.00381448873391236,"ENSG00000250869","AC087359.1",4889,1111
0.00381461126660524,"ENSG00000260278","AC098818.2",4890,-444
0.00381637449938287,"ENSG00000275586","Metazoa_SRP",4891,-521
0.00381703842192688,"ENSG00000233885","YEATS2-AS1",4892,6033
0.00382082067532283,"ENSG00000130957","FBP2",4893,-1181
0.00382360899917004,"ENSG00000287113","AL139289.2",4894,NA
0.00382513649444796,"ENSG00000271843","AC012557.1",4895,1157
0.00382680171135412,"ENSG00000198791","CNOT7",4896,1597
0.00382712524140416,"ENSG00000197980","LEKR1",4897,-315
0.00382834053830762,"ENSG00000183569","SERHL2",4898,-2507
0.00383003262022515,"ENSG00000073350","LLGL2",4899,2444
0.00383040075279684,"ENSG00000145863","GABRA6",4900,10446
0.0038317122921512,"ENSG00000260685","AC027104.1",4901,-375
0.00384262241039645,"ENSG00000284906","AC091057.5",4902,NA
0.00384333490550401,"ENSG00000237289","CKMT1B",4903,8171
0.00384725350367212,"ENSG00000211801","TRAV21",4904,-558
0.0038485088399633,"ENSG00000121152","NCAPH",4905,1294
0.00385137923899309,"ENSG00000225871","AC245100.2",4906,2834
0.00385137923899309,"ENSG00000252634","RN7SKP219",4907,-395
0.0038532926181779,"ENSG00000179038","AP001885.1",4908,1261
0.0038613587222384,"ENSG00000204219","TCEA3",4909,2366
0.00386347295026647,"ENSG00000154479","CCDC173",4910,-38
0.00387227768859248,"ENSG00000163421","PROK2",4911,1307
0.00387259199718903,"ENSG00000242290","ZBTB20-AS5",4912,-389
0.0038772236742421,"ENSG00000187624","C17orf97",4913,338
0.00388297326703892,"ENSG00000260876","LINC01229",4914,-416
0.00389281002520506,"ENSG00000175806","MSRA",4915,2910
0.00389391731911202,"ENSG00000135801","TAF5L",4916,1214
0.00389391731911202,"ENSG00000175137","SH3BP5L",4917,1323
0.00389508669037109,"ENSG00000197099","AC068631.1",4918,12185
0.00389633497674081,"ENSG00000140905","GCSH",4919,16106
0.00389633497674081,"ENSG00000160654","CD3G",4920,1236
0.00389633497674081,"ENSG00000255669","AC092471.1",4921,-534
0.00390193267804831,"ENSG00000164171","ITGA2",4922,-523
0.00390193267804831,"ENSG00000227197","AC009365.3",4923,-760
0.00390193267804831,"ENSG00000267293","AC012569.1",4924,1117
0.00391048020292953,"ENSG00000081177","EXD2",4925,894
0.00391048020292953,"ENSG00000168002","POLR2G",4926,1034
0.00391299010218248,"ENSG00000043514","TRIT1",4927,1243
0.00391425866961075,"ENSG00000138207","RBP4",4928,2110
0.00391636942218669,"ENSG00000257475","AC068888.2",4929,-632
0.00392228813668088,"ENSG00000232398","TMPRSS11CP",4930,-469
0.00392421310155245,"ENSG00000075290","WNT8B",4931,-529
0.00392621215768988,"ENSG00000136141","LRCH1",4932,2002
0.00392836638327312,"ENSG00000258565","BLZF2P",4933,-573
0.0039291356548265,"ENSG00000164591","MYOZ3",4934,2744
0.00393208426050777,"ENSG00000237356","AL365295.1",4935,-2023
0.00394059585744823,"ENSG00000087191","PSMC5",4936,-1223
0.00394313465654521,"ENSG00000185875","THNSL1",4937,2076
0.00394643693715744,"ENSG00000121101","TEX14",4938,1038
0.00395026630996181,"ENSG00000117308","GALE",4939,986
0.00395026630996181,"ENSG00000145428","RNF175",4940,4859
0.00395503400009369,"ENSG00000196604","POTEF",4941,19453
0.00395658407375116,"ENSG00000117877","POLR1G",4942,914
0.00396876579967422,"ENSG00000280115","AC136603.1",4943,-537
0.00397165073234708,"ENSG00000085999","RAD54L",4944,1591
0.00397165073234708,"ENSG00000181444","ZNF467",4945,1013
0.00397165073234708,"ENSG00000276747","PADI6",4946,2136
0.00397661625034639,"ENSG00000272767","JMJD1C-AS1",4947,-432
0.00398340398066437,"ENSG00000159352","PSMD4",4948,1700
0.00398353451491896,"ENSG00000181847","TIGIT",4949,1108
0.00398354741451631,"ENSG00000224790","AP000704.1",4950,-2884
0.00398354741451631,"ENSG00000243797","AC004917.1",4951,NA
0.00398426418453503,"ENSG00000082458","DLG3",4952,1784
0.00398426418453503,"ENSG00000141543","EIF4A3",4953,-15
0.00398469237737644,"ENSG00000271973","AC141002.1",4954,-545
0.00399258900899835,"ENSG00000189114","BLOC1S3",4955,1314
0.00399496119225718,"ENSG00000167721","TSR1",4956,2140
0.00400316181217649,"ENSG00000148572","NRBF2",4957,885
0.00400316181217649,"ENSG00000266490","AC127024.5",4958,-127
0.00400535807783857,"ENSG00000237351","ITPK1P1",4959,2265
0.00400751954918518,"ENSG00000148357","HMCN2",4960,5284
0.00401233146519914,"ENSG00000164187","LMBRD2",4961,1357
0.00402749123886076,"ENSG00000251692","PTX4",4962,1359
0.00402858495216961,"ENSG00000101199","ARFGAP1",4963,2547
0.00402962771627135,"ENSG00000205189","ZBTB10",4964,2586
0.00403741903719376,"ENSG00000163029","SMC6",4965,1673
0.00403855605277412,"ENSG00000007402","CACNA2D2",4966,1610
0.00404202257015078,"ENSG00000111554","MDM1",4967,1696
0.00404761806968892,"ENSG00000200783","RN7SKP180",4968,1227
0.00405366609245734,"ENSG00000177888","ZBTB41",4969,2885
0.00405940135578333,"ENSG00000173338","KCNK7",4970,2754
0.00405940135578333,"ENSG00000198087","CD2AP",4971,1561
0.00405940135578333,"ENSG00000286974","AL662884.5",4972,NA
0.00406048193956536,"ENSG00000140382","HMG20A",4973,1213
0.00406863097680525,"ENSG00000075624","ACTB",4974,993
0.00406944188045579,"ENSG00000197448","GSTK1",4975,1408
0.00406944188045579,"ENSG00000228060","PABPC4-AS1",4976,-4047
0.00407151138219482,"ENSG00000254999","BRK1",4977,986
0.00408003113311101,"ENSG00000171408","PDE7B",4978,445
0.00408268192922468,"ENSG00000235837","AC073333.1",4979,-2799
0.00408509453654632,"ENSG00000135945","REV1",4980,34
0.00409038678780295,"ENSG00000173171","MTX1",4981,5489
0.00410117568272448,"ENSG00000260496","AC009041.1",4982,12369
0.0041015474805897,"ENSG00000143185","XCL2",4983,1790
0.0041015474805897,"ENSG00000260910","LINC00565",4984,1423
0.00412614381842502,"ENSG00000275940","MRPL57P3",4985,-545
0.00412850822557643,"ENSG00000249797","LINC02147",4986,-707
0.00412963042448867,"ENSG00000269235","ZNF350-AS1",4987,-3841
0.00413006029883991,"ENSG00000151503","NCAPD3",4988,1939
0.00413006029883991,"ENSG00000236709","DAPK1-IT1",4989,-2304
0.00413006029883991,"ENSG00000262823","AC127521.1",4990,-1136
0.00413018034812763,"ENSG00000288025","AC093849.4",4991,NA
0.00413065176559296,"ENSG00000004399","PLXND1",4992,-186
0.00413433405305415,"ENSG00000170113","NIPA1",4993,1737
0.00413570448370599,"ENSG00000198824","CHAMP1",4994,1836
0.00414241593532799,"ENSG00000064205","CCN5",4995,2991
0.00414647107070949,"ENSG00000196569","LAMA2",4996,2498
0.00414672618342888,"ENSG00000198039","ZNF273",4997,762
0.00414679640579492,"ENSG00000218996","ARL4AP5",4998,-2026
0.00414679640579492,"ENSG00000233927","RPS28",4999,1296
0.00414702381439989,"ENSG00000105997","HOXA3",5000,988
0.00415325751112407,"ENSG00000168884","TNIP2",5001,2055
0.00415469404643654,"ENSG00000144655","CSRNP1",5002,1099
0.0041678555295334,"ENSG00000116729","WLS",5003,991
0.00417049844272446,"ENSG00000237476","LINC01637",5004,4189
0.00417064019305533,"ENSG00000136235","GPNMB",5005,2419
0.00417064019305533,"ENSG00000189042","ZNF567",5006,2941
0.00418495776846384,"ENSG00000168159","RNF187",5007,1749
0.00418602800058259,"ENSG00000124469","CEACAM8",5008,933
0.00418602800058259,"ENSG00000158402","CDC25C",5009,-2479
0.00418602800058259,"ENSG00000214402","LCNL1",5010,5149
0.00420036339633518,"ENSG00000239969","AC091390.3",5011,-525
0.00421343407608443,"ENSG00000198075","SULT1C4",5012,-2603
0.00421463193278662,"ENSG00000160685","ZBTB7B",5013,1041
0.00421786708095005,"ENSG00000198933","TBKBP1",5014,1029
0.00423500397266223,"ENSG00000279145","AC011912.1",5015,-1103
0.00423772150389644,"ENSG00000042980","ADAM28",5016,-183
0.00423869282930971,"ENSG00000287405","AC017028.2",5017,NA
0.0042542684830002,"ENSG00000270832","AC092120.2",5018,3108
0.00425491241079482,"ENSG00000211767","TRBJ2-3",5019,10944
0.00425493373515764,"ENSG00000214954","LRRC69",5020,-1082
0.00425493373515764,"ENSG00000278418","MIR6512",5021,-507
0.00425811619775112,"ENSG00000162685","LSP1P3",5022,NA
0.00425863143580458,"ENSG00000240750","RN7SL559P",5023,-431
0.00427287213874101,"ENSG00000173889","PHC3",5024,476
0.00427767080060638,"ENSG00000254122","PCDHGB7",5025,1232
0.00427995954632903,"ENSG00000133106","EPSTI1",5026,1296
0.00428065567699777,"ENSG00000244346","AC092953.1",5027,-1974
0.00428399973765479,"ENSG00000256682","AC006518.2",5028,-1795
0.00428727769543819,"ENSG00000278765","AC004477.2",5029,-93
0.00428788387624194,"ENSG00000072518","MARK2",5030,3602
0.00428788387624194,"ENSG00000164120","HPGD",5031,1224
0.0042900185357735,"ENSG00000214796","TUBA5P",5032,1641
0.00429521659344751,"ENSG00000157800","SLC37A3",5033,1824
0.00430400363172377,"ENSG00000054179","ENTPD2",5034,4010
0.00430531792577379,"ENSG00000126461","SCAF1",5035,1718
0.00430531792577379,"ENSG00000196961","AP2A1",5036,2022
0.00431000915591159,"ENSG00000201801","RNU5E-4P",5037,-3168
0.00431148560295706,"ENSG00000199977","SNORA73",5038,-539
0.00431148560295706,"ENSG00000228728","PPIAP91",5039,-500
0.00431148560295706,"ENSG00000233538","AC017104.2",5040,-2938
0.00432083021029879,"ENSG00000280379","AP003072.5",5041,934
0.00432462274076077,"ENSG00000274471","HERC2P7",5042,-4276
0.00432583238787084,"ENSG00000268938","AC005387.1",5043,1221
0.0043360988126927,"ENSG00000252269","RNU4ATAC12P",5044,-2040
0.00433747219564119,"ENSG00000223896","CCNJP2",5045,-476
0.00433846348448005,"ENSG00000137642","SORL1",5046,1997
0.00434004612542694,"ENSG00000199683","RN7SKP185",5047,-530
0.00434572008069476,"ENSG00000213087","AL356535.1",5048,14099
0.00434594247813534,"ENSG00000015592","STMN4",5049,6273
0.00434999325654231,"ENSG00000183340","JRKL",5050,666
0.00435049101154253,"ENSG00000118961","LDAH",5051,1985
0.00435237976945229,"ENSG00000105409","ATP1A3",5052,-4727
0.00435564402646032,"ENSG00000111796","KLRB1",5053,-1017
0.00436466834994921,"ENSG00000285967","NIPBL-DT",5054,NA
0.0043658989543157,"ENSG00000270706","PRMT1P1",5055,1969
0.00437056239719719,"ENSG00000265273","PGDP1",5056,12715
0.00437799396652794,"ENSG00000128016","ZFP36",5057,1266
0.00438085478512587,"ENSG00000104964","TLE5",5058,-551
0.00438085478512587,"ENSG00000198128","OR2L3",5059,-304
0.00438214725825476,"ENSG00000267023","LRRC37A16P",5060,-4583
0.00438587450160908,"ENSG00000280202","AC005831.1",5061,2061
0.00439007239502849,"ENSG00000100991","TRPC4AP",5062,3465
0.00439525568529022,"ENSG00000239835","AC092910.1",5063,977
0.00439859174091431,"ENSG00000109790","KLHL5",5064,3564
0.00439859174091431,"ENSG00000267348","GEMIN7-AS1",5065,-3610
0.00440783641558079,"ENSG00000128731","HERC2",5066,834
0.004419437733722,"ENSG00000137094","DNAJB5",5067,3050
0.00442918209418083,"ENSG00000236998","AL354794.2",5068,-478
0.00443125985749859,"ENSG00000130717","UCK1",5069,1135
0.00443125985749859,"ENSG00000172613","RAD9A",5070,2335
0.00443224551030667,"ENSG00000287494","AC069368.2",5071,NA
0.00443614942644583,"ENSG00000137076","TLN1",5072,1087
0.00443665528516946,"ENSG00000254900","AC091053.2",5073,-540
0.00444311427536016,"ENSG00000274001","AL512506.1",5074,-546
0.00445157096105168,"ENSG00000258352","IFITM3P6",5075,4117
0.00445749319649736,"ENSG00000272412","RN7SL778P",5076,-554
0.00447020710931279,"ENSG00000146540","C7orf50",5077,4948
0.00447089765343019,"ENSG00000131981","LGALS3",5078,1251
0.00447104545051007,"ENSG00000154642","C21orf91",5079,2319
0.00447446339527455,"ENSG00000184916","JAG2",5080,1730
0.00447491511105318,"ENSG00000167524","RSKR",5081,-4935
0.00447611547609037,"ENSG00000258602","LINC01629",5082,9589
0.00447627688531501,"ENSG00000279107","AC138951.2",5083,-638
0.00448405109526251,"ENSG00000165548","TMEM63C",5084,NA
0.00448527677564322,"ENSG00000170364","SETMAR",5085,1215
0.00448584309701076,"ENSG00000226533","BTBD9-AS1",5086,-2962
0.00449445210830194,"ENSG00000201882","AL732366.2",5087,-1799
0.00449807882054442,"ENSG00000255031","AP002807.1",5088,14295
0.00450665747211426,"ENSG00000283236","AC074141.1",5089,5956
0.00450789628425383,"ENSG00000200985","RNA5SP493",5090,-2075
0.00450960178946259,"ENSG00000258752","AL357093.2",5091,-3936
0.00451152612127692,"ENSG00000174032","SLC25A30",5092,1733
0.00451759378400547,"ENSG00000172500","FIBP",5093,1445
0.00451916874299854,"ENSG00000207031","SNORD59A",5094,-500
0.00452684273660399,"ENSG00000287447","AC099501.1",5095,NA
0.00452913222861321,"ENSG00000127585","FBXL16",5096,2181
0.00452913222861321,"ENSG00000168228","ZCCHC4",5097,2079
0.00452913222861321,"ENSG00000258620","AL135838.1",5098,-2068
0.00453709878722597,"ENSG00000132429","POPDC3",5099,1748
0.00453879623742689,"ENSG00000196436","NPIPB15",5100,1784
0.00454262710603381,"ENSG00000231829","AL157834.1",5101,3421
0.00454623662421503,"ENSG00000103490","PYCARD",5102,126
0.00454639604948476,"ENSG00000124201","ZNFX1",5103,1140
0.00454764245118367,"ENSG00000165474","GJB2",5104,1507
0.00454764245118367,"ENSG00000183283","DAZAP2",5105,764
0.00455460526340288,"ENSG00000130303","BST2",5106,1321
0.00456046988110949,"ENSG00000240861","AC009153.1",5107,-2037
0.00456172427469127,"ENSG00000207988","MIR576",5108,-1989
0.00456172427469127,"ENSG00000278986","AC091060.1",5109,9983
0.00456239313128795,"ENSG00000137101","CD72",5110,548
0.00456345101487819,"ENSG00000215717","TMEM167B",5111,233
0.00456371539011532,"ENSG00000242154","AC004884.2",5112,-183
0.0045667709825586,"ENSG00000268034","AC243960.2",5113,9569
0.0045667709825586,"ENSG00000287978","AC245407.2",5114,NA
0.00456690098871105,"ENSG00000201519","RNU6-645P",5115,-510
0.00457390907905124,"ENSG00000241230","RN7SL801P",5116,-476
0.0045797562566289,"ENSG00000147421","HMBOX1",5117,-1216
0.0045797562566289,"ENSG00000169860","P2RY1",5118,1474
0.00458541281466142,"ENSG00000267595","BRCA1P1",5119,-2047
0.00458878679662878,"ENSG00000118194","TNNT2",5120,678
0.00458883198234167,"ENSG00000248144","ADH1C",5121,490
0.00458894330202708,"ENSG00000286311","AL034550.3",5122,NA
0.00459115983769957,"ENSG00000105518","TMEM205",5123,-4285
0.00459115983769957,"ENSG00000277695","AC097478.3",5124,-516
0.00459281722529586,"ENSG00000107614","TRDMT1",5125,-418
0.00459812290113211,"ENSG00000211799","TRAV19",5126,-1835
0.00459995522056062,"ENSG00000125352","RNF113A",5127,3531
0.00460360230819184,"ENSG00000279602","AC109326.1",5128,1291
0.00460748083183201,"ENSG00000104435","STMN2",5129,5360
0.00460748083183201,"ENSG00000240435","RPS12P27",5130,2669
0.00460965814891163,"ENSG00000124191","TOX2",5131,2448
0.0046119084210699,"ENSG00000146352","CLVS2",5132,5258
0.0046119084210699,"ENSG00000168152","THAP9",5133,312
0.0046119084210699,"ENSG00000183624","HMCES",5134,1615
0.0046119084210699,"ENSG00000246851","AL157938.3",5135,6750
0.00461711151457733,"ENSG00000057019","DCBLD2",5136,-1461
0.00462291113104049,"ENSG00000239040","Y_RNA",5137,-3904
0.0046297443596759,"ENSG00000103148","NPRL3",5138,1356
0.00463776329947272,"ENSG00000167670","CHAF1A",5139,2885
0.00463826737932505,"ENSG00000177340","FLJ13224",5140,-784
0.00464048148162935,"ENSG00000171295","ZNF440",5141,893
0.00464068009494666,"ENSG00000225194","LINC00092",5142,3175
0.00464509234988205,"ENSG00000265527","MIR5690",5143,-1421
0.00464521065642174,"ENSG00000263276","AC020978.7",5144,3997
0.0046454135523885,"ENSG00000165322","ARHGAP12",5145,1209
0.0046533668245096,"ENSG00000279336","AL353662.2",5146,-4193
0.00465758460407726,"ENSG00000196437","ZNF569",5147,1365
0.00466351127481549,"ENSG00000240288","GHRLOS",5148,-3848
0.00467162657100699,"ENSG00000127663","KDM4B",5149,1774
0.00467162657100699,"ENSG00000137766","UNC13C",5150,10203
0.00467245655635054,"ENSG00000286559","AC099845.1",5151,NA
0.00467955337572084,"ENSG00000204380","PKP4-AS1",5152,4224
0.00468033298526822,"ENSG00000076321","KLHL20",5153,2057
0.00468033298526822,"ENSG00000259563","AC025430.1",5154,-2049
0.00469573826854587,"ENSG00000232254","CSF2RBP1",5155,NA
0.00471195204204855,"ENSG00000170989","S1PR1",5156,1279
0.00471195204204855,"ENSG00000255328","AC136475.5",5157,2546
0.00472274037505248,"ENSG00000122257","RBBP6",5158,1567
0.00472536887339531,"ENSG00000140527","WDR93",5159,-183
0.00473292827682064,"ENSG00000218991","CCNG1P1",5160,-248
0.00473292827682064,"ENSG00000236525","AC007278.2",5161,3508
0.00473292827682064,"ENSG00000248643","RBM14-RBM4",5162,NA
0.00473292827682064,"ENSG00000254087","LYN",5163,1210
0.00473366871763565,"ENSG00000267470","ZNF571-AS1",5164,290
0.00473398301788824,"ENSG00000286524","AC092567.2",5165,NA
0.00474477700468419,"ENSG00000100028","SNRPD3",5166,17426
0.00475188201046668,"ENSG00000147133","TAF1",5167,2011
0.0047674184732239,"ENSG00000118689","FOXO3",5168,903
0.0047698601849108,"ENSG00000185869","ZNF829",5169,675
0.00477024992815864,"ENSG00000185896","LAMP1",5170,1423
0.00479589876921789,"ENSG00000288046","AL031123.5",5171,NA
0.00480224827294909,"ENSG00000285921","AP000779.1",5172,NA
0.00481037863864564,"ENSG00000235183","SRP14P3",5173,-525
0.00481037863864564,"ENSG00000237693","IRGM",5174,-279
0.00481572365273705,"ENSG00000113327","GABRG2",5175,4252
0.004815936664413,"ENSG00000256640","AC023051.2",5176,-479
0.0048190832784586,"ENSG00000143891","GALM",5177,1731
0.00483142236220251,"ENSG00000029725","RABEP1",5178,14118
0.00485401883120997,"ENSG00000173011","TADA2B",5179,909
0.00485935232361577,"ENSG00000108509","CAMTA2",5180,-356
0.00486101860416205,"ENSG00000100897","DCAF11",5181,-1138
0.00487942185101879,"ENSG00000243406","MRPS31P5",5182,12089
0.00487956415540255,"ENSG00000180822","PSMG4",5183,233
0.00487992548880539,"ENSG00000126500","FLRT1",5184,1609
0.00488953557451464,"ENSG00000223922","ASS1P2",5185,2071
0.0048989212282398,"ENSG00000151612","ZNF827",5186,943
0.0048989212282398,"ENSG00000273329","AC078846.1",5187,810
0.00490099512706538,"ENSG00000119383","PTPA",5188,-1194
0.00490393485965987,"ENSG00000196296","ATP2A1",5189,1851
0.00490458958625685,"ENSG00000276900","AC023157.2",5190,1123
0.00490498444960807,"ENSG00000251131","AC025171.3",5191,-3386
0.00490500217196496,"ENSG00000166997","CNPY4",5192,1289
0.00491696740274904,"ENSG00000088543","C3orf18",5193,2943
0.00492427707662884,"ENSG00000259856","RAB43P1",5194,1810
0.00493537291909407,"ENSG00000287180","AC106818.2",5195,NA
0.00497275639542027,"ENSG00000112029","FBXO5",5196,2226
0.00497275639542027,"ENSG00000230928","AL139241.1",5197,-1962
0.00497275639542027,"ENSG00000244620","AC246787.2",5198,-776
0.00497569567907354,"ENSG00000103404","USP31",5199,2019
0.00497616679537689,"ENSG00000198677","TTC37",5200,1636
0.00497616679537689,"ENSG00000231925","TAPBP",5201,1430
0.00498184670558913,"ENSG00000134318","ROCK2",5202,1445
0.00498789752482949,"ENSG00000136842","TMOD1",5203,1043
0.00499147912314105,"ENSG00000188994","ZNF292",5204,945
0.00499147912314105,"ENSG00000233579","KRT8P15",5205,-561
0.00500199294477121,"ENSG00000222986","RNU5A-5P",5206,-550
0.00500826407259169,"ENSG00000200560","RNU6-288P",5207,1105
0.00500826407259169,"ENSG00000276043","UHRF1",5208,9
0.00500954792123572,"ENSG00000072501","SMC1A",5209,2188
0.00501018227493257,"ENSG00000239280","AC108693.1",5210,586
0.00501362532611853,"ENSG00000231616","AL354733.2",5211,-1188
0.00501885717456233,"ENSG00000168646","AXIN2",5212,-169
0.00502444413122272,"ENSG00000120318","ARAP3",5213,1278
0.00502726500934773,"ENSG00000241067","RPL17P40",5214,-908
0.00503390565372576,"ENSG00000249700","SRD5A3-AS1",5215,8354
0.00503390565372576,"ENSG00000277423","AC069234.5",5216,-1900
0.00503473832604531,"ENSG00000285676","AL158212.5",5217,NA
0.0050457911000743,"ENSG00000149503","INCENP",5218,705
0.0050571300995252,"ENSG00000196236","XPNPEP3",5219,1244
0.00506026178806317,"ENSG00000198420","TCAF1",5220,2035
0.00506573997083533,"ENSG00000133639","BTG1",5221,944
0.00506586822729995,"ENSG00000200537","RNY4P6",5222,-3028
0.00506641695130914,"ENSG00000232528","AL109809.1",5223,2239
0.00506975638294594,"ENSG00000136010","ALDH1L2",5224,231
0.00506975638294594,"ENSG00000154832","CXXC1",5225,2934
0.00506975638294594,"ENSG00000259212","AC103739.1",5226,1227
0.0050707727492777,"ENSG00000268170","AC073342.1",5227,1875
0.00507691173431571,"ENSG00000169902","TPST1",5228,1951
0.00507803231778931,"ENSG00000178202","POGLUT3",5229,1897
0.00507884004722036,"ENSG00000144230","GPR17",5230,3803
0.00507980749776393,"ENSG00000180953","ST20",5231,-3123
0.00508331297335645,"ENSG00000230099","TRBV5-4",5232,877
0.00508847011009201,"ENSG00000254273","AC018620.1",5233,-556
0.00508929930602654,"ENSG00000242550","SERPINB10",5234,2379
0.00509906506574973,"ENSG00000101162","TUBB1",5235,974
0.00509906506574973,"ENSG00000104112","SCG3",5236,8329
0.00510065076990997,"ENSG00000181016","LSMEM1",5237,-4801
0.00510403710548907,"ENSG00000100722","ZC3H14",5238,391
0.00510403710548907,"ENSG00000120798","NR2C1",5239,774
0.00510403710548907,"ENSG00000139722","VPS37B",5240,-102
0.00510403710548907,"ENSG00000207144","RNU6-1297P",5241,-565
0.00510634809062714,"ENSG00000135913","USP37",5242,1476
0.00511751187872908,"ENSG00000221518","RNU6ATAC16P",5243,-565
0.00512672060849207,"ENSG00000258230","AC063950.1",5244,494
0.00512977975761673,"ENSG00000034510","TMSB10",5245,1972
0.00513645508728918,"ENSG00000178691","SUZ12",5246,2359
0.00516249794446169,"ENSG00000127419","TMEM175",5247,3636
0.00516249794446169,"ENSG00000158806","NPM2",5248,-999
0.00516278365468744,"ENSG00000086232","EIF2AK1",5249,1381
0.00516278365468744,"ENSG00000235192","AC009495.3",5250,3213
0.00516278365468744,"ENSG00000241429","EEF1A1P25",5251,-3873
0.00517136375142494,"ENSG00000278434","AC023830.3",5252,358
0.00517195550285422,"ENSG00000186919","ZACN",5253,-327
0.00517828247360585,"ENSG00000254856","NDUFA3P2",5254,-3470
0.00518230972176011,"ENSG00000249695","AC026369.1",5255,968
0.00518514921132755,"ENSG00000243508","DNAJB6P7",5256,-677
0.00518711615775339,"ENSG00000267083","KRT18P61",5257,-537
0.00519282195562218,"ENSG00000234518","PTGES3P1",5258,7854
0.00519282195562218,"ENSG00000278133","AC135050.6",5259,10162
0.00519302813113627,"ENSG00000104870","FCGRT",5260,1347
0.00519302813113627,"ENSG00000128266","GNAZ",5261,1889
0.00519455599398088,"ENSG00000097046","CDC7",5262,313
0.00520658808413903,"ENSG00000280351","AC127496.7",5263,-1546
0.00520758238735294,"ENSG00000079263","SP140",5264,2247
0.00520758238735294,"ENSG00000270164","LINC01480",5265,2030
0.00520926986050392,"ENSG00000177679","SRRM3",5266,6827
0.00521670544282647,"ENSG00000211893","IGHG2",5267,1786
0.00521670544282647,"ENSG00000222460","RN7SKP271",5268,-747
0.00521670544282647,"ENSG00000227413","AL022238.1",5269,-3016
0.0052169149448392,"ENSG00000108774","RAB5C",5270,-4775
0.0052169149448392,"ENSG00000232768","AL356320.1",5271,-1662
0.00521713492270065,"ENSG00000279822","AC016397.2",5272,507
0.00522187590116579,"ENSG00000237243","CREB3L2-AS1",5273,-549
0.00522800846363561,"ENSG00000225187","AC073283.1",5274,-755
0.00522941794233378,"ENSG00000278999","AC008985.1",5275,2253
0.0052327711725122,"ENSG00000287799","AC005014.4",5276,NA
0.00523478137212613,"ENSG00000143033","MTF2",5277,1619
0.00523478137212613,"ENSG00000148719","DNAJB12",5278,1167
0.00523478137212613,"ENSG00000164418","GRIK2",5279,8551
0.00523478137212613,"ENSG00000215244","LINC02649",5280,4973
0.00523478137212613,"ENSG00000279649","AC020978.9",5281,6371
0.00523478137212613,"ENSG00000287386","AC009248.3",5282,NA
0.00523582287399206,"ENSG00000007047","MARK4",5283,2483
0.00523952151612007,"ENSG00000175115","PACS1",5284,1638
0.00523952151612007,"ENSG00000250656","ST3GAL1P1",5285,-533
0.00523952151612007,"ENSG00000251602","AL928654.1",5286,1162
0.00524184132318189,"ENSG00000230071","RPL4P6",5287,3601
0.00524193918753946,"ENSG00000280385","AP000648.4",5288,1536
0.00524485894106337,"ENSG00000050393","MCUR1",5289,3496
0.00524485894106337,"ENSG00000275793","RIMBP3",5290,-467
0.00526522100785657,"ENSG00000011243","AKAP8L",5291,-1336
0.0052715694245418,"ENSG00000235297","FAUP1",5292,16963
0.00527398073498359,"ENSG00000102978","POLR2C",5293,465
0.00529817721869411,"ENSG00000172912","COX6B1P3",5294,-460
0.0053042652892388,"ENSG00000265195","MIR4312",5295,-3480
0.00530541996553598,"ENSG00000202417","Y_RNA",5296,-2073
0.00530876653476933,"ENSG00000137100","DCTN3",5297,1043
0.00531212342345577,"ENSG00000187605","TET3",5298,2631
0.00531317678022281,"ENSG00000201348","RNU105B",5299,-557
0.00531629636616024,"ENSG00000089199","CHGB",5300,6754
0.00532045937337724,"ENSG00000132017","DCAF15",5301,2445
0.00532045937337724,"ENSG00000162078","ZG16B",5302,972
0.00532045937337724,"ENSG00000252914","RNU6-789P",5303,-1993
0.00532380859863534,"ENSG00000280079","AC011447.7",5304,340
0.00532775645095124,"ENSG00000286193","AC025449.2",5305,NA
0.00533101090262814,"ENSG00000257058","AP001363.2",5306,-547
0.00533175542730966,"ENSG00000119725","ZNF410",5307,-3473
0.00533559642912513,"ENSG00000244691","RPL10AP1",5308,479
0.00533854361366724,"ENSG00000166888","STAT6",5309,2696
0.00533854361366724,"ENSG00000201086","RNA5SP394",5310,-1914
0.00534631248272742,"ENSG00000176720","BOK",5311,2745
0.00534675282601191,"ENSG00000274954","AC090971.5",5312,-586
